id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw15Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
599,Moussa,Diaby,MID,AVL,70,?,"Diaby (MID, ?)",5.0,3.2,4.4,1.955555555555556,0.0,2.688888888888889,2.32222,-1,-5,2,1,4.4,1,1,0.22727,vv
43,Douglas Luiz,Soares de Paulo,MID,AVL,69,?,"Douglas Luiz (MID, ?)",4.9,3.2,4.33333,1.9259244444444443,0.0,2.6481461111111115,2.28704,-1,-5,2,1,4.33333,3,3,0.69231,~
34,Leon,Bailey,MID,AVL,46,?,"Bailey (MID, ?)",3.8,3.2,3.6,1.6,0.0,2.2,1.9,-1,-5,2,1,3.6,9,9,2.5,^^^
584,Pau,Torres,DEF,AVL,46,?,"Pau (DEF, ?)",3.3,2.8,3.13333,1.3925911111111111,0.6962955555555556,0.0,1.04444,-1,-5,2,1,3.13333,6,6,1.9149,^^
49,Emiliano,Martínez Romero,GKP,AVL,36,?,"Martinez (GKP, ?)",2.8,2.5,2.7,1.2,0.6,0.0,0.9,-1,-5,2,1,2.7,9,9,3.33333,^^^
58,Youri,Tielemans,MID,AVL,22,?,"Tielemans (MID, ?)",1.6,2.2,1.8,0.7999999999999999,0.0,1.1,0.95,-1,-5,2,1,1.8,6,6,3.33333,^^^
42,Lucas,Digne,DEF,AVL,38,?,"Digne (DEF, ?)",2.7,1.5,2.3,1.022222222222222,0.5111111111111111,0.0,0.76667,-1,-5,2,1,2.3,6,6,2.6087,^^^
48,Ezri,Konsa Ngoyo,DEF,AVL,34,?,"Konsa (DEF, ?)",2.4,1.2,2.0,0.8888888888888888,0.4444444444444444,0.0,0.66667,-1,-5,2,1,2.0,8,8,4.0,^^^
47,Boubacar,Kamara,MID,AVL,24,?,"Kamara (MID, ?)",1.8,1.0,1.53333,0.68148,0.0,0.9370350000000002,0.80926,-1,-5,2,1,1.53333,2,2,1.30435,~
41,Diego Carlos,Santos Silva,DEF,AVL,11,?,"Diego Carlos (DEF, ?)",1.2,1.0,1.13333,0.5037022222222222,0.2518511111111111,0.0,0.37778,-1,-5,2,1,1.13333,6,6,5.29413,^^^
36,Matty,Cash,DEF,AVL,46,?,"Cash (DEF, ?)",3.3,0.8,2.46667,1.0962977777777778,0.5481488888888889,0.0,0.82222,-1,-5,2,1,2.46667,0,0,0.0,vv
55,Jacob,Ramsey,MID,AVL,9,?,"J.Ramsey (MID, ?)",2.2,0.5,1.63333,0.7259244444444444,0.0,0.9981461111111112,0.86204,-1,-5,2,1,1.63333,1,1,0.61225,v
44,Jhon,Durán,FWD,AVL,16,?,"Duran (FWD, ?)",2.0,0.2,1.4,0.6222222222222221,0.0,0.8555555555555556,0.73889,-1,-5,2,1,1.4,1,1,0.71429,~
672,Nicolò,Zaniolo,MID,AVL,10,?,"Zaniolo (MID, ?)",1.0,0.2,0.73333,0.3259244444444444,0.0,0.4481461111111112,0.38704,-1,-5,2,1,0.73333,0,0,0.0,vv
40,Leander,Dendoncker,MID,AVL,4,?,"Dendoncker (MID, ?)",1.0,0.2,0.73333,0.3259244444444444,0.0,0.4481461111111112,0.38704,-1,-5,2,1,0.73333,0,0,0.0,vv
32,Alexandre,Moreno Lopera,DEF,AVL,1,?,"Alex Moreno (DEF, ?)",1.0,0.2,0.73333,0.3259244444444444,0.1629622222222222,0.0,0.24444,-1,-5,2,1,0.73333,1,1,1.36364,~
53,Robin,Olsen,GKP,AVL,2,?,"Olsen (GKP, ?)",2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
38,Philippe,Coutinho Correia,MID,AVL,2,?,"Coutinho (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
59,Bertrand,Traoré,MID,AVL,2,?,"Bertrand Traoré (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
54,Jaden,Philogene-Bidace,MID,AVL,1,?,"Philogene (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
35,Emiliano,Buendía Stati,MID,AVL,0,?,"Buendia (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
37,Calum,Chambers,DEF,AVL,0,?,"Chambers (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
39,Keinan,Davis,FWD,AVL,0,?,"Davis (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
45,Kortney,Hause,DEF,AVL,0,?,"Hause (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
46,Tim,Iroegbunam,MID,AVL,0,?,"Iroegbunam (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
51,Tyrone,Mings,DEF,AVL,0,?,"Mings (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
56,Morgan,Sanson,MID,AVL,0,?,"Sanson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
57,Viljami,Sinisalo,GKP,AVL,0,?,"Sinisalo (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
61,Wesley,Moraes Ferreira da Silva,FWD,AVL,0,?,"Wesley (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
618,Omari,Kellyman,MID,AVL,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
670,Filip,Marschall,GKP,AVL,0,?,"Marschall (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
686,Oliwier,Zych,GKP,AVL,0,?,"Zych (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
699,Clément,Lenglet,DEF,AVL,0,?,"Lenglet (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-5,2,1,0.0,0,0,,?
135,João Pedro,Junqueira de Jesus,FWD,BHA,46,?,"João Pedro (FWD, ?)",3.3,6.0,4.2,1.6333333333333335,0.0,2.333333333333333,1.98333,-2,-4,1,1,4.2,2,2,0.47619,v
134,Pascal,Groß,MID,BHA,50,?,"Gross (MID, ?)",4.2,4.0,4.13333,1.607406111111111,0.0,2.2962944444444444,1.95185,-2,-4,1,1,4.13333,12,12,2.90323,^^^
122,Simon,Adingra,MID,BHA,41,?,"Adingra (MID, ?)",3.2,4.0,3.46667,1.3481494444444446,0.0,1.925927777777778,1.63704,-2,-4,1,1,3.46667,2,2,0.57692,v
125,Facundo,Buonanotte,MID,BHA,13,?,"Buonanotte (MID, ?)",2.2,3.3,2.56667,0.9981494444444444,0.0,1.4259277777777777,1.21204,-2,-4,1,1,2.56667,1,1,0.38961,v
132,Evan,Ferguson,FWD,BHA,48,?,"Ferguson (FWD, ?)",3.7,2.3,3.23333,1.2574061111111112,0.0,1.7962944444444446,1.52685,-2,-4,1,1,3.23333,1,1,0.30928,vv
133,Billy,Gilmour,MID,BHA,34,?,"Gilmour (MID, ?)",2.6,2.3,2.5,0.9722222222222222,0.0,1.3888888888888888,1.18056,-2,-4,1,1,2.5,1,1,0.4,v
138,Adam,Lallana,MID,BHA,13,?,"Lallana (MID, ?)",1.4,2.0,1.6,0.6222222222222222,0.0,0.888888888888889,0.75556,-2,-4,1,1,1.6,0,0,0.0,vv
700,Anssumane,Fati Vieira,MID,BHA,21,?,"Ansu Fati (MID, ?)",2.3,1.3,1.96667,0.7648161111111111,0.0,1.0925944444444444,0.92871,-2,-4,1,1,1.96667,0,0,0.0,vv
150,Jan Paul,van Hecke,DEF,BHA,14,?,"Van Hecke (DEF, ?)",1.6,1.3,1.5,0.5833333333333334,0.4166666666666667,0.0,0.5,-2,-4,1,1,1.5,1,1,0.66667,~
148,Jason,Steele,GKP,BHA,16,?,"Steele (GKP, ?)",2.0,1.0,1.66667,0.6481494444444444,0.4629638888888889,0.0,0.55556,-2,-4,1,1,1.66667,2,2,1.2,~
142,James,Milner,MID,BHA,12,?,"Milner (MID, ?)",1.5,1.0,1.33333,0.5185172222222222,0.0,0.7407388888888888,0.62963,-2,-4,1,1,1.33333,1,1,0.75,~
151,Joël,Veltman,DEF,BHA,18,?,"Veltman (DEF, ?)",1.3,1.0,1.2,0.4666666666666667,0.3333333333333333,0.0,0.4,-2,-4,1,1,1.2,1,1,0.83333,~
606,Igor Julio,dos Santos de Paulo,DEF,BHA,7,?,"Igor (DEF, ?)",1.2,1.0,1.13333,0.4407394444444444,0.3148138888888889,0.0,0.37778,-2,-4,1,1,1.13333,2,2,1.76471,^^
143,Kaoru,Mitoma,MID,BHA,54,?,"Mitoma (MID, ?)",4.2,0.7,3.03333,1.1796283333333333,0.0,1.6851833333333333,1.43241,-2,-4,1,1,3.03333,5,5,1.64835,^^
690,Carlos,Baleba,MID,BHA,9,?,"Baleba (MID, ?)",1.1,0.7,0.96667,0.3759272222222222,0.0,0.537038888888889,0.45648,-2,-4,1,1,0.96667,2,2,2.06896,^^^
152,Bart,Verbruggen,GKP,BHA,13,?,"Verbruggen (GKP, ?)",2.2,0.3,1.56667,0.6092605555555556,0.4351861111111111,0.0,0.52222,-2,-4,1,1,1.56667,0,0,0.0,vv
139,Tariq,Lamptey,DEF,BHA,9,?,"Lamptey (DEF, ?)",1.8,0.3,1.3,0.5055555555555555,0.3611111111111111,0.0,0.43333,-2,-4,1,1,1.3,0,0,0.0,vv
621,Jack,Hinshelwood,MID,BHA,3,?,"Hinshelwood (MID, ?)",1.0,0.3,0.76667,0.2981494444444444,0.0,0.4259277777777778,0.36204,-2,-4,1,1,0.76667,10,10,13.04342,^^^
144,Jakub,Moder,MID,BHA,1,?,"Moder (MID, ?)",1.0,0.3,0.76667,0.2981494444444444,0.0,0.4259277777777778,0.36204,-2,-4,1,1,0.76667,1,1,1.30434,~
742,Benicio,Baker-Boaitey,MID,BHA,1,?,"Baker-Boaitey (MID, ?)",1.0,0.3,0.76667,0.2981494444444444,0.0,0.4259277777777778,0.36204,-2,-4,1,1,0.76667,1,1,1.30434,~
140,Solly,March,MID,BHA,39,?,"March (MID, ?)",5.6,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
131,Pervis,Estupiñán,DEF,BHA,25,?,"Estupiñan (DEF, ?)",4.2,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
130,Julio,Enciso,MID,BHA,8,?,"Enciso (MID, ?)",4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
154,Danny,Welbeck,FWD,BHA,15,?,"Welbeck (FWD, ?)",1.9,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
153,Adam,Webster,DEF,BHA,5,?,"Webster (DEF, ?)",0.8,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
123,Steven,Alzate,MID,BHA,0,?,"Alzate (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
124,Yasin,Ayari,MID,BHA,0,?,"Ayari (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
127,Aaron,Connolly,FWD,BHA,0,?,"Connolly (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
136,Michał,Karbownik,DEF,BHA,0,?,"Karbownik (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
137,Kacper,Kozłowski,MID,BHA,0,?,"Kozłowski (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
141,Tom,McGill,GKP,BHA,0,?,"McGill (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
146,Jeremy,Sarmiento Morante,MID,BHA,0,?,"Sarmiento (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
147,Kjell,Scherpen,GKP,BHA,0,?,"Scherpen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
149,Deniz,Undav,FWD,BHA,0,?,"Undav (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
155,Andi,Zeqiri,FWD,BHA,0,?,"Zeqiri (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
741,Mark,O’Mahony,FWD,BHA,0,?,"O’Mahony (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
746,Ben,Jackson,DEF,BHA,0,?,"Jackson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
747,Joshua,Duffus,MID,BHA,0,?,"Duffus (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
753,Leigh,Kavanagh,DEF,BHA,0,?,"Kavanagh (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
128,Mahmoud,Dahoud,MID,BHA,13,?,"Dahoud (MID, ?)",1.6,-0.3,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
129,Lewis,Dunk,DEF,BHA,18,?,"Dunk (DEF, ?)",1.5,-0.7,0.0,0.0,0.0,0.0,0.0,-2,-4,1,1,0.0,0,0,,?
85,Dominic,Solanke,FWD,BOU,64,?,"Solanke (FWD, ?)",4.6,7.0,5.4,2.1,0.0,1.5000000000000002,1.8,-2,1,-4,1,5.4,2,2,0.37037,vv
86,Marcus,Tavernier,MID,BOU,39,?,"Tavernier (MID, ?)",3.5,7.0,4.66667,1.8148161111111112,0.0,1.2962972222222222,1.55556,-2,1,-4,1,4.66667,1,1,0.21429,vv
72,Justin,Kluivert,MID,BOU,24,?,"Kluivert (MID, ?)",2.2,4.7,3.03333,1.1796283333333333,0.0,0.8425916666666666,1.01111,-2,1,-4,1,3.03333,3,3,0.98901,~
77,Norberto,Murara Neto,GKP,BOU,42,?,"Neto (GKP, ?)",3.5,4.0,3.66667,1.425927222222222,2.037038888888889,0.0,1.73148,-2,1,-4,1,3.66667,8,8,2.18182,^^^
82,Antoine,Semenyo,FWD,BOU,37,?,"Semenyo (FWD, ?)",3.4,4.0,3.6,1.4,0.0,1.0,1.2,-2,1,-4,1,3.6,2,2,0.55556,v
65,Ryan,Christie,MID,BOU,35,?,"Christie (MID, ?)",2.5,4.0,3.0,1.1666666666666667,0.0,0.8333333333333334,1.0,-2,1,-4,1,3.0,3,3,1.0,~
89,Illia,Zabarnyi,DEF,BOU,22,?,"Zabarnyi (DEF, ?)",1.6,3.0,2.06667,0.8037049999999999,1.14815,0.0,0.97593,-2,1,-4,1,2.06667,5,5,2.41935,^^^
70,Lloyd,Kelly,DEF,BOU,20,?,"Kelly (DEF, ?)",2.2,2.7,2.36667,0.9203716666666668,1.3148166666666667,0.0,1.11759,-2,1,-4,1,2.36667,0,0,0.0,vv
84,Adam,Smith,DEF,BOU,10,?,"Smith (DEF, ?)",1.7,2.3,1.9,0.7388888888888888,1.0555555555555556,0.0,0.89722,-2,1,-4,1,1.9,6,6,3.15789,^^^
83,Marcos,Senesi,DEF,BOU,16,?,"Senesi (DEF, ?)",1.3,2.3,1.63333,0.6351838888888889,0.9074055555555556,0.0,0.77129,-2,1,-4,1,1.63333,14,14,8.57145,^^^
643,Max,Aarons,DEF,BOU,23,?,"Aarons (DEF, ?)",1.9,2.0,1.93333,0.7518505555555556,1.0740722222222223,0.0,0.91296,-2,1,-4,1,1.93333,0,0,0.0,vv
66,Lewis,Cook,MID,BOU,16,?,"L.Cook (MID, ?)",1.6,2.0,1.73333,0.6740727777777779,0.0,0.4814805555555556,0.57778,-2,1,-4,1,1.73333,3,3,1.73077,^^
595,Milos,Kerkez,DEF,BOU,19,?,"Kerkez (DEF, ?)",1.5,2.0,1.66667,0.6481494444444444,0.925927777777778,0.0,0.78704,-2,1,-4,1,1.66667,6,6,3.59999,^^^
705,Luis,Sinisterra,MID,BOU,12,?,"Sinisterra (MID, ?)",1.7,1.0,1.46667,0.5703716666666666,0.0,0.4074083333333333,0.48889,-2,1,-4,1,1.46667,6,6,4.0909,^^^
78,Dango,Ouattara,MID,BOU,9,?,"O.Dango (MID, ?)",1.1,0.7,0.96667,0.3759272222222222,0.0,0.2685194444444445,0.32222,-2,1,-4,1,0.96667,0,0,0.0,vv
63,Philip,Billing,MID,BOU,33,?,"Billing (MID, ?)",2.5,0.3,1.76667,0.6870383333333333,0.0,0.4907416666666667,0.58889,-2,1,-4,1,1.76667,4,4,2.26415,^^^
64,David,Brooks,MID,BOU,16,?,"Brooks (MID, ?)",1.8,0.3,1.3,0.5055555555555555,0.0,0.3611111111111111,0.43333,-2,1,-4,1,1.3,0,0,0.0,vv
81,Joe,Rothwell,MID,BOU,11,?,"Rothwell (MID, ?)",1.2,0.3,0.9,0.35,0.0,0.25,0.3,-2,1,-4,1,0.9,0,0,0.0,vv
75,Chris,Mepham,DEF,BOU,4,?,"Mepham (DEF, ?)",0.8,0.3,0.63333,0.246295,0.35185,0.0,0.29907,-2,1,-4,1,0.63333,0,0,0.0,vv
76,Kieffer,Moore,FWD,BOU,5,?,"Moore (FWD, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,7,7,inf,^^^
62,Jaidon,Anthony,MID,BOU,3,?,"Anthony (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
87,Hamed,Traorè,MID,BOU,3,?,"Hamed Traorè (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
644,Alex,Scott,MID,BOU,3,?,"Scott (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
607,Ionuț,Radu,GKP,BOU,2,?,"Radu (GKP, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
69,James,Hill,DEF,BOU,1,?,"Hill (DEF, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
67,Siriki,Dembélé,MID,BOU,0,?,"Siriki (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
68,Ryan,Fredericks,DEF,BOU,0,?,"Fredericks (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
71,Gavin,Kilkenny,MID,BOU,0,?,"Kilkenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
73,Jamal,Lowe,MID,BOU,0,?,"Lowe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
74,Emiliano,Marcondes,MID,BOU,0,?,"Marcondes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
79,Ben,Pearson,MID,BOU,0,?,"Pearson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
80,Darren,Randolph,GKP,BOU,0,?,"Randolph (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
88,Mark,Travers,GKP,BOU,0,?,"Travers (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
619,Ben,Greenwood,DEF,BOU,0,?,"Greenwood (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,-4,1,0.0,0,0,,?
