home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
4,0,0,WOL,BUR,0,-4,0
-9,-6,-9,LUT,ARS,9,9,6
1,-4,-2,BHA,BRE,2,-1,4
-1,4,2,CRY,BOU,-2,1,-4
-1,1,-1,FUL,NFO,1,1,-1
-8,-8,-8,SHU,LIV,8,8,8
2,-5,-1,AVL,MCI,1,-2,5
-1,2,1,MUN,CHE,-1,1,-2
-8,-3,-7,EVE,NEW,7,8,3
3,1,1,TOT,WHU,-1,-3,-1
