home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-3,1,-4,BOU,NFO,4,3,-1
-1,5,2,BHA,EVE,-2,1,-5
7,8,8,LIV,IPS,-8,-7,-8
-6,-6,-7,SOU,NEW,7,6,6
-6,-7,-7,WOL,ARS,7,6,7
3,1,-1,MCI,CHE,1,-3,-1
0,5,2,CRY,BRE,-2,0,-5
9,1,2,TOT,LEI,-2,-9,-1
5,1,3,AVL,WHU,-3,-5,-1
5,4,2,FUL,MUN,-2,-5,-4
