home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
6,1,4,TOT,WHU,-4,-6,-1
-1,0,-1,FUL,AVL,1,1,0
-2,-2,-1,IPS,EVE,1,2,2
-1,3,-1,MUN,BRE,1,1,-3
2,0,-1,NEW,BHA,1,-2,0
-4,-4,-3,SOU,LEI,3,4,4
-4,-5,-6,BOU,ARS,6,4,5
-3,-8,-7,WOL,MCI,7,3,8
3,0,0,LIV,CHE,0,-3,0
-5,6,2,NFO,CRY,-2,5,-6
