id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw16Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
584,Pau,Torres,DEF,AVL,52,?,"Pau (DEF, ?)",3.5,4.0,3.66667,1.4259272222222221,1.2222233333333332,0.0,1.32408,-2,-3,0,1,3.66667,0,0,0,?
43,Douglas Luiz,Soares de Paulo,MID,AVL,72,?,"Douglas Luiz (MID, ?)",4.8,3.5,4.36667,1.6981494444444445,0.0,2.183335,1.94074,-2,0,0,1,4.36667,0,0,0,?
58,Youri,Tielemans,MID,AVL,28,?,"Tielemans (MID, ?)",1.9,3.5,2.43333,0.9462950000000001,0.0,1.216665,1.08148,-2,0,0,1,2.43333,0,0,0,?
599,Moussa,Diaby,MID,AVL,71,?,"Diaby (MID, ?)",4.7,3.0,4.13333,1.607406111111111,0.0,2.066665,1.83704,-2,0,0,1,4.13333,0,0,0,?
48,Ezri,Konsa Ngoyo,DEF,AVL,42,?,"Konsa (DEF, ?)",2.8,3.0,2.86667,1.1148161111111112,0.9555566666666666,0.0,1.03519,-2,-3,0,1,2.86667,0,0,0,?
42,Lucas,Digne,DEF,AVL,44,?,"Digne (DEF, ?)",2.9,2.8,2.86667,1.1148161111111112,0.9555566666666666,0.0,1.03519,-2,-3,0,1,2.86667,0,0,0,?
41,Diego Carlos,Santos Silva,DEF,AVL,17,?,"Diego Carlos (DEF, ?)",1.7,2.2,1.86667,0.7259272222222223,0.6222233333333334,0.0,0.67408,-2,-3,0,1,1.86667,0,0,0,?
47,Boubacar,Kamara,MID,AVL,26,?,"Kamara (MID, ?)",1.9,1.2,1.66667,0.6481494444444444,0.0,0.833335,0.74074,-2,0,0,1,1.66667,0,0,0,?
36,Matty,Cash,DEF,AVL,46,?,"Cash (DEF, ?)",3.3,0.8,2.46667,0.9592605555555557,0.8222233333333333,0.0,0.89074,-2,-3,0,1,2.46667,0,0,0,?
55,Jacob,Ramsey,MID,AVL,10,?,"J.Ramsey (MID, ?)",2.0,0.8,1.6,0.6222222222222222,0.0,0.8,0.71111,-2,0,0,1,1.6,0,0,0,?
44,Jhon,Durán,FWD,AVL,17,?,"Duran (FWD, ?)",1.9,0.5,1.43333,0.5574061111111112,0.0,0.716665,0.63704,-2,0,0,1,1.43333,0,0,0,?
32,Alexandre,Moreno Lopera,DEF,AVL,2,?,"Alex Moreno (DEF, ?)",1.0,0.5,0.83333,0.32407277777777777,0.27777666666666667,0.0,0.30092,-2,-3,0,1,0.83333,0,0,0,?
53,Robin,Olsen,GKP,AVL,2,?,"Olsen (GKP, ?)",2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
672,Nicolò,Zaniolo,MID,AVL,10,?,"Zaniolo (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
40,Leander,Dendoncker,MID,AVL,4,?,"Dendoncker (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
38,Philippe,Coutinho Correia,MID,AVL,2,?,"Coutinho (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
59,Bertrand,Traoré,MID,AVL,2,?,"Bertrand Traoré (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
54,Jaden,Philogene-Bidace,MID,AVL,1,?,"Philogene (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
35,Emiliano,Buendía Stati,MID,AVL,0,?,"Buendia (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
37,Calum,Chambers,DEF,AVL,0,?,"Chambers (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
39,Keinan,Davis,FWD,AVL,0,?,"Davis (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
45,Kortney,Hause,DEF,AVL,0,?,"Hause (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
46,Tim,Iroegbunam,MID,AVL,0,?,"Iroegbunam (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
51,Tyrone,Mings,DEF,AVL,0,?,"Mings (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
56,Morgan,Sanson,MID,AVL,0,?,"Sanson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
57,Viljami,Sinisalo,GKP,AVL,0,?,"Sinisalo (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
61,Wesley,Moraes Ferreira da Silva,FWD,AVL,0,?,"Wesley (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
618,Omari,Kellyman,MID,AVL,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,1,0.0,0,0,0,?
670,Filip,Marschall,GKP,AVL,0,?,"Marschall (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
686,Oliwier,Zych,GKP,AVL,0,?,"Zych (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
699,Clément,Lenglet,DEF,AVL,0,?,"Lenglet (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-3,0,1,0.0,0,0,0,?
134,Pascal,Groß,MID,BHA,62,?,"Gross (MID, ?)",4.8,6.0,5.2,3.177777777777778,0.0,4.333333333333334,3.75556,2,0,6,1,5.2,0,0,0,?
135,João Pedro,Junqueira de Jesus,FWD,BHA,48,?,"João Pedro (FWD, ?)",3.2,5.0,3.8,2.3222222222222224,0.0,3.1666666666666665,2.74444,2,0,6,1,3.8,0,0,0,?
122,Simon,Adingra,MID,BHA,43,?,"Adingra (MID, ?)",3.1,3.5,3.23333,1.975923888888889,0.0,2.6944416666666666,2.33518,2,0,6,1,3.23333,0,0,0,?
621,Jack,Hinshelwood,MID,BHA,13,?,"Hinshelwood (MID, ?)",3.2,2.8,3.06667,1.874076111111111,0.0,2.5555583333333334,2.21482,2,0,6,1,3.06667,0,0,0,?
125,Facundo,Buonanotte,MID,BHA,14,?,"Buonanotte (MID, ?)",2.0,2.8,2.26667,1.3851872222222223,0.0,1.8888916666666666,1.63704,2,0,6,1,2.26667,0,0,0,?
132,Evan,Ferguson,FWD,BHA,49,?,"Ferguson (FWD, ?)",3.5,2.0,3.0,1.8333333333333335,0.0,2.5,2.16667,2,0,6,1,3.0,0,0,0,?
133,Billy,Gilmour,MID,BHA,35,?,"Gilmour (MID, ?)",2.5,2.0,2.33333,1.425923888888889,0.0,1.9444416666666668,1.68518,2,0,6,1,2.33333,0,0,0,?
143,Kaoru,Mitoma,MID,BHA,59,?,"Mitoma (MID, ?)",4.2,1.8,3.4,2.077777777777778,0.0,2.8333333333333335,2.45556,2,0,6,1,3.4,0,0,0,?
138,Adam,Lallana,MID,BHA,13,?,"Lallana (MID, ?)",1.4,1.5,1.43333,0.875923888888889,0.0,1.1944416666666666,1.03518,2,0,6,1,1.43333,0,0,0,?
148,Jason,Steele,GKP,BHA,18,?,"Steele (GKP, ?)",2.0,1.2,1.73333,1.0592572222222223,0.866665,0.0,0.96296,2,0,0,1,1.73333,0,0,0,?
150,Jan Paul,van Hecke,DEF,BHA,15,?,"Van Hecke (DEF, ?)",1.5,1.2,1.4,0.8555555555555556,0.7,0.0,0.77778,2,0,0,1,1.4,0,0,0,?
606,Igor Julio,dos Santos de Paulo,DEF,BHA,9,?,"Igor (DEF, ?)",1.3,1.2,1.26667,0.7740761111111112,0.633335,0.0,0.70371,2,0,0,1,1.26667,0,0,0,?
700,Anssumane,Fati Vieira,MID,BHA,21,?,"Ansu Fati (MID, ?)",2.3,1.0,1.86667,1.1407427777777779,0.0,1.5555583333333334,1.34815,2,0,6,1,1.86667,0,0,0,?
142,James,Milner,MID,BHA,13,?,"Milner (MID, ?)",1.4,1.0,1.26667,0.7740761111111112,0.0,1.0555583333333334,0.91482,2,0,6,1,1.26667,0,0,0,?
151,Joël,Veltman,DEF,BHA,19,?,"Veltman (DEF, ?)",1.3,1.0,1.2,0.7333333333333334,0.6,0.0,0.66667,2,0,0,1,1.2,0,0,0,?
690,Carlos,Baleba,MID,BHA,11,?,"Baleba (MID, ?)",1.2,1.0,1.13333,0.6925905555555556,0.0,0.9444416666666666,0.81852,2,0,6,1,1.13333,0,0,0,?
144,Jakub,Moder,MID,BHA,2,?,"Moder (MID, ?)",1.0,0.5,0.83333,0.5092572222222222,0.0,0.6944416666666667,0.60185,2,0,6,1,0.83333,0,0,0,?
742,Benicio,Baker-Boaitey,MID,BHA,2,?,"Baker-Boaitey (MID, ?)",1.0,0.5,0.83333,0.5092572222222222,0.0,0.6944416666666667,0.60185,2,0,6,1,0.83333,0,0,0,?
152,Bart,Verbruggen,GKP,BHA,13,?,"Verbruggen (GKP, ?)",2.2,0.2,1.53333,0.9370350000000002,0.766665,0.0,0.85185,2,0,0,1,1.53333,0,0,0,?
139,Tariq,Lamptey,DEF,BHA,9,?,"Lamptey (DEF, ?)",1.8,0.2,1.26667,0.7740761111111112,0.633335,0.0,0.70371,2,0,0,1,1.26667,0,0,0,?
140,Solly,March,MID,BHA,39,?,"March (MID, ?)",5.6,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
131,Pervis,Estupiñán,DEF,BHA,25,?,"Estupiñan (DEF, ?)",4.2,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
130,Julio,Enciso,MID,BHA,8,?,"Enciso (MID, ?)",4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
154,Danny,Welbeck,FWD,BHA,15,?,"Welbeck (FWD, ?)",1.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
153,Adam,Webster,DEF,BHA,5,?,"Webster (DEF, ?)",0.8,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
123,Steven,Alzate,MID,BHA,0,?,"Alzate (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
124,Yasin,Ayari,MID,BHA,0,?,"Ayari (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
127,Aaron,Connolly,FWD,BHA,0,?,"Connolly (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
136,Michał,Karbownik,DEF,BHA,0,?,"Karbownik (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
137,Kacper,Kozłowski,MID,BHA,0,?,"Kozłowski (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
141,Tom,McGill,GKP,BHA,0,?,"McGill (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
146,Jeremy,Sarmiento Morante,MID,BHA,0,?,"Sarmiento (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
147,Kjell,Scherpen,GKP,BHA,0,?,"Scherpen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
149,Deniz,Undav,FWD,BHA,0,?,"Undav (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
155,Andi,Zeqiri,FWD,BHA,0,?,"Zeqiri (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
741,Mark,O’Mahony,FWD,BHA,0,?,"O’Mahony (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
746,Ben,Jackson,DEF,BHA,0,?,"Jackson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
747,Joshua,Duffus,MID,BHA,0,?,"Duffus (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
753,Leigh,Kavanagh,DEF,BHA,0,?,"Kavanagh (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
755,Luca,Barrington,MID,BHA,0,?,"Barrington (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
128,Mahmoud,Dahoud,MID,BHA,13,?,"Dahoud (MID, ?)",1.6,-0.2,0.0,0.0,0.0,0.0,0.0,2,0,6,1,0.0,0,0,0,?
129,Lewis,Dunk,DEF,BHA,18,?,"Dunk (DEF, ?)",1.5,-0.5,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0.0,0,0,0,?
85,Dominic,Solanke,FWD,BOU,66,?,"Solanke (FWD, ?)",4.4,5.8,4.86667,1.6222233333333334,0.0,1.0814822222222222,1.35185,-3,0,-5,1,4.86667,0,0,0,?
86,Marcus,Tavernier,MID,BOU,40,?,"Tavernier (MID, ?)",3.3,5.5,4.03333,1.3444433333333334,0.0,0.8962955555555556,1.12037,-3,0,-5,1,4.03333,0,0,0,?
83,Marcos,Senesi,DEF,BOU,30,?,"Senesi (DEF, ?)",2.3,5.2,3.26667,1.08889,1.4518533333333332,0.0,1.27037,-3,-1,0,1,3.26667,0,0,0,?
77,Norberto,Murara Neto,GKP,BOU,50,?,"Neto (GKP, ?)",3.8,5.0,4.2,1.4,1.8666666666666667,0.0,1.63333,-3,-1,0,1,4.2,0,0,0,?
72,Justin,Kluivert,MID,BOU,27,?,"Kluivert (MID, ?)",2.2,4.2,2.86667,0.9555566666666666,0.0,0.6370377777777777,0.7963,-3,0,-5,1,2.86667,0,0,0,?
65,Ryan,Christie,MID,BOU,38,?,"Christie (MID, ?)",2.5,3.8,2.93333,0.9777766666666667,0.0,0.6518511111111112,0.81481,-3,0,-5,1,2.93333,0,0,0,?
82,Antoine,Semenyo,FWD,BOU,39,?,"Semenyo (FWD, ?)",3.2,3.5,3.3,1.0999999999999999,0.0,0.7333333333333333,0.91667,-3,0,-5,1,3.3,0,0,0,?
89,Illia,Zabarnyi,DEF,BOU,27,?,"Zabarnyi (DEF, ?)",1.8,3.5,2.36667,0.78889,1.0518533333333333,0.0,0.92037,-3,-1,0,1,2.36667,0,0,0,?
84,Adam,Smith,DEF,BOU,16,?,"Smith (DEF, ?)",2.3,3.2,2.6,0.8666666666666667,1.1555555555555554,0.0,1.01111,-3,-1,0,1,2.6,0,0,0,?
595,Milos,Kerkez,DEF,BOU,25,?,"Kerkez (DEF, ?)",1.8,3.0,2.2,0.7333333333333334,0.9777777777777779,0.0,0.85556,-3,-1,0,1,2.2,0,0,0,?
705,Luis,Sinisterra,MID,BOU,18,?,"Sinisterra (MID, ?)",2.2,2.2,2.2,0.7333333333333334,0.0,0.48888888888888893,0.61111,-3,0,-5,1,2.2,0,0,0,?
66,Lewis,Cook,MID,BOU,19,?,"L.Cook (MID, ?)",1.7,2.2,1.86667,0.6222233333333334,0.0,0.41481555555555555,0.51852,-3,0,-5,1,1.86667,0,0,0,?
70,Lloyd,Kelly,DEF,BOU,20,?,"Kelly (DEF, ?)",2.2,2.0,2.13333,0.7111099999999999,0.9481466666666666,0.0,0.82963,-3,-1,0,1,2.13333,0,0,0,?
76,Kieffer,Moore,FWD,BOU,12,?,"Moore (FWD, ?)",2.0,1.8,1.93333,0.6444433333333333,0.0,0.42962888888888884,0.53704,-3,0,-5,1,1.93333,0,0,0,?
643,Max,Aarons,DEF,BOU,23,?,"Aarons (DEF, ?)",1.9,1.5,1.76667,0.5888899999999999,0.7851866666666666,0.0,0.68704,-3,-1,0,1,1.76667,0,0,0,?
63,Philip,Billing,MID,BOU,37,?,"Billing (MID, ?)",2.6,1.2,2.13333,0.7111099999999999,0.0,0.4740733333333333,0.59259,-3,0,-5,1,2.13333,0,0,0,?
78,Dango,Ouattara,MID,BOU,9,?,"O.Dango (MID, ?)",1.0,0.5,0.83333,0.27777666666666667,0.0,0.18518444444444443,0.23148,-3,0,-5,1,0.83333,0,0,0,?
64,David,Brooks,MID,BOU,16,?,"Brooks (MID, ?)",1.8,0.2,1.26667,0.4222233333333333,0.0,0.2814822222222222,0.35185,-3,0,-5,1,1.26667,0,0,0,?
81,Joe,Rothwell,MID,BOU,11,?,"Rothwell (MID, ?)",1.2,0.2,0.86667,0.28889,0.0,0.19259333333333334,0.24074,-3,0,-5,1,0.86667,0,0,0,?
75,Chris,Mepham,DEF,BOU,4,?,"Mepham (DEF, ?)",0.8,0.2,0.6,0.19999999999999998,0.26666666666666666,0.0,0.23333,-3,-1,0,1,0.6,0,0,0,?
62,Jaidon,Anthony,MID,BOU,3,?,"Anthony (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
87,Hamed,Traorè,MID,BOU,3,?,"Hamed Traorè (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
644,Alex,Scott,MID,BOU,3,?,"Scott (MID, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
607,Ionuț,Radu,GKP,BOU,2,?,"Radu (GKP, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
69,James,Hill,DEF,BOU,1,?,"Hill (DEF, ?)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
67,Siriki,Dembélé,MID,BOU,0,?,"Siriki (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
68,Ryan,Fredericks,DEF,BOU,0,?,"Fredericks (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
71,Gavin,Kilkenny,MID,BOU,0,?,"Kilkenny (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
73,Jamal,Lowe,MID,BOU,0,?,"Lowe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
74,Emiliano,Marcondes,MID,BOU,0,?,"Marcondes (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
79,Ben,Pearson,MID,BOU,0,?,"Pearson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
80,Darren,Randolph,GKP,BOU,0,?,"Randolph (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
88,Mark,Travers,GKP,BOU,0,?,"Travers (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
619,Ben,Greenwood,DEF,BOU,0,?,"Greenwood (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-1,0,1,0.0,0,0,0,?
673,Tyler,Adams,MID,BOU,0,?,"Adams (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,-5,1,0.0,0,0,0,?
109,Ben,Mee,DEF,BRE,22,?,"Mee (DEF, ?)",3.1,4.5,3.56667,2.7740766666666667,2.7740766666666667,0.0,2.77408,5,5,0,1,3.56667,0,0,0,?
