home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-9,-1,-7,CRY,LIV,7,9,1
6,0,2,BHA,BUR,-2,-6,0
1,5,3,MUN,BOU,-3,-1,-5
-5,-5,-5,SHU,BRE,5,5,5
1,1,1,WOL,NFO,-1,-1,-1
0,-3,-2,AVL,ARS,2,0,3
-2,1,-1,EVE,CHE,1,2,-1
2,-2,3,FUL,WHU,-3,-2,2
-6,-9,-8,LUT,MCI,8,6,9
-2,-1,-2,TOT,NEW,2,2,1
