def_rank,def_tier,team,def_avg_xPts,def_med_xPts,avg_GA/match,med_GA/match,def_avg_potential,def_med_potential,defAdv_nxtGWs
3,2,NFO,21.125704765223023,16.600813061875577,1.1785714285714286,1.0,0.938917855648782,0.7480039727229968,7.0
8,4,WHU,20.097994000983487,17.49342219125179,1.7142857142857142,1.0,0.048516658754910125,0.8391722946262468,5.0
4,2,ARS,19.374295234776977,16.482779073125684,0.8571428571428571,1.0,1.2674366055098154,0.7359483480077993,4.0
5,3,EVE,16.17846051357089,13.309016994374948,1.25,1.0,0.402312520856757,0.4117901545554555,4.0
16,8,WOL,15.248590469553953,11.190983005625053,2.0357142857142856,2.0,-0.8534444972250992,-0.8919494665569057,2.0
15,8,MUN,14.596431189776558,11.454915028125264,1.4285714285714286,1.5,-0.0021652784821103582,-0.32128716360440146,0.0
19,10,LEI,8.139636787723234,5.618033988749895,2.2142857142857144,2.0,-1.738071146797281,-1.4611531562773603,0.0
7,4,MCI,17.321539486429113,14.746711095625894,1.3571428571428572,1.0,0.34139308212936587,0.5586317611510855,-1.0
6,3,FUL,13.074358547321202,11.618033988749895,1.3571428571428572,1.0,-0.027578684547831994,0.23907840658234847,-2.0
14,7,BOU,11.576707764731278,8.354101966249685,1.2142857142857142,1.0,0.05594545677101681,-0.09428946464102883,-2.0
9,5,BHA,17.122415860848918,14.628677106875998,1.4285714285714286,1.0,0.2172784042923549,0.5465761364358881,-3.0
18,9,IPS,8.390576474687263,8.381966011250105,2.0714285714285716,2.0,-1.5026390637217628,-1.1788537308589366,-3.0
20,10,SOU,8.943332223035128,7.97213595499958,2.4285714285714284,3.0,-1.988698229735667,-2.308122712058748,-3.0
12,6,TOT,15.366154614821832,11.145898033750315,1.4642857142857142,1.0,0.011296112453837527,0.1908559077177393,-4.0
13,7,CHE,19.796647783081667,15.802439185626735,1.2857142857142858,1.0,0.6632328150170093,0.6664605466569593,-4.0
17,9,BRE,14.255321559063052,12.864745084375787,1.5714285714285714,2.0,-0.2454308313170463,-0.7209966105270613,-5.0
