home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-5,4,1,EVE,WHU,-1,5,-4
-7,-3,-8,IPS,NFO,8,7,3
3,-1,2,MCI,BHA,-2,-3,1
-2,-3,-1,SOU,WOL,1,2,3
5,-2,3,BOU,BRE,-3,-5,2
4,4,1,ARS,CHE,-1,-4,-4
4,-2,3,FUL,TOT,-3,-4,2
0,0,-3,LEI,MUN,3,0,0
