home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-1,3,4,NFO,BHA,-4,1,-3
-2,-2,-2,BOU,LIV,2,2,2
0,4,2,EVE,LEI,-2,0,-4
1,1,0,IPS,SOU,0,-1,-1
1,-3,3,NEW,FUL,-3,-1,3
-2,-5,-5,WOL,AVL,5,2,5
3,-7,0,BRE,TOT,0,-3,7
-6,3,0,MUN,CRY,0,6,-3
0,0,1,ARS,MCI,-1,0,0
1,1,3,CHE,WHU,-3,-1,-1
-9,-2,-6,EVE,LIV,6,9,2
