home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-5,1,-2,SOU,MUN,2,5,-1
7,6,6,BHA,IPS,-6,-7,-6
-2,-1,-2,CRY,LEI,2,2,1
-2,2,-2,FUL,WHU,2,2,-2
1,5,3,LIV,NFO,-3,-1,-5
5,1,2,MCI,BRE,-2,-5,-1
5,3,4,AVL,EVE,-4,-5,-3
5,-5,-1,BOU,CHE,1,-5,5
-2,0,-2,TOT,ARS,2,2,0
-5,-5,-6,WOL,NEW,6,5,5
