id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,pts/match,form,xPts,avgPtsDev,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw7Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
301,Caleb,Okoli,DEF,LEI,~,"Okoli (DEF, ~)",4,0.66666666667,1.3,0.90857847379,0.66666666667,-2,0.3533360731405555,-4,0.2523829093861111,0,0.0,0.30285949126,1,7,7,6.69714050874,4↑
570,Abdul,Fatawu,MID,LEI,~,"A.Fatawu (MID, ~)",15,2.5,1.0,1.92705098312,1.83333333333,-2,0.7494087156577778,0,0.0,1,1.0705838795111111,0.90999629758,1,1,1,0.09000370242,~
291,Wout,Faes,DEF,LEI,~,"Faes (DEF, ~)",12,2.0,1.0,1.61803398875,1.66666666667,-2,0.6292354400694444,-4,0.4494538857638889,0,0.0,0.53934466292,1,6,6,5.46065533708,4↑
296,Victor,Kristiansen,DEF,LEI,~,"Kristiansen (DEF, ~)",6,1.0,1.0,1.0,0.66666666667,-2,0.3888888888888889,-4,0.2777777777777778,0,0.0,0.33333333333,1,6,6,5.66666666667,4↑
501,Oliver,Skipp,MID,LEI,~,"Skipp (MID, ~)",5,0.83333333333,1.0,0.89699433521,0.55555555556,-2,0.3488311303594444,0,0.0,1,0.4983301862277778,0.42358065829,1,3,3,2.57641934171,2↑
198,Odsonne,Edouard,FWD,LEI,~,"Edouard (FWD, ~)",5,0.83333333333,0.7,0.78240453183,0.55555555556,-2,0.304268429045,0,0.0,1,0.43466918435,0.3694688067,1,1,1,0.6305311933,~
635,Bilal,El Khannouss,MID,LEI,~,"El Khannouss (MID, ~)",3,0.5,0.7,0.57639320225,0.375,-2,0.2241529119861111,0,0.0,1,0.3202184456944444,0.27218567884,1,0,0,-0.27218567884,~
290,Bobby,De Cordova-Reid,MID,LEI,~,"De Cordova-Reid (MID, ~)",6,1.0,0.3,0.73262379212,0.66666666667,-2,0.2849092524911111,0,0.0,1,0.4070132178444444,0.34596123517,1,1,1,0.65403876483,~
287,Hamza,Choudhury,MID,LEI,~,"Choudhury (MID, ~)",1,0.16666666667,0.3,0.21759546817,0.27777777778,-2,0.0846204598438888,0,0.0,1,0.1208863712055555,0.10275341552,1,0,0,-0.10275341552,~
299,Kasey,McAteer,MID,LEI,~,"McAteer (MID, ~)",3,0.5,0.0,0.30901699437,0.5,-2,0.1201732755883333,0,0.0,1,0.1716761079833333,0.14592469179,1,0,0,-0.14592469179,~
307,Jannik,Vestergaard,DEF,LEI,~,"Vestergaard (DEF, ~)",2,0.33333333333,0.0,0.20601132958,0.55555555556,-2,0.0801155170588888,-4,0.0572253693277777,0,0.0,0.06867044319,1,0,0,-0.06867044319,~
285,Boubakary,Soumaré,MID,LEI,~,"B.Soumaré (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-2,0.0400577585294444,0,0.0,1,0.0572253693277777,0.04864156393,1,0,0,-0.04864156393,~
286,Tom,Cannon,FWD,LEI,~,"Cannon (FWD, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
288,Conor,Coady,DEF,LEI,~,"Coady (DEF, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
289,Patson,Daka,FWD,LEI,~,"Daka (FWD, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
292,Michael,Golding,MID,LEI,~,"Golding (MID, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
294,Daniel,Iversen,GKP,LEI,~,"Iversen (GKP, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
297,Wanya,Marçal-Madivádua,MID,LEI,~,"Marcal (MID, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
302,Ricardo,Barbosa Pereira,DEF,LEI,~,"Ricardo (DEF, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
303,Harry,Souttar,DEF,LEI,~,"Souttar (DEF, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
304,Jakub,Stolarczyk,GKP,LEI,~,"Stolarczyk (GKP, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
305,Luke,Thomas,DEF,LEI,~,"Thomas (DEF, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
308,Danny,Ward,GKP,LEI,~,"Ward (GKP, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
606,Will,Alves,MID,LEI,~,"Alves (MID, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
616,Ben,Nelson,DEF,LEI,~,"Nelson (DEF, ~)",0,0.0,0.0,0.0,0.0,-2,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
327,Luis,Díaz,MID,LIV,5↓,"Luis Díaz (MID, 5↓)",53,8.83333333333,7.0,8.13306231271,6.16666666667,6,6.777551927258334,0,0.0,4,5.873878336957223,6.32571513211,1,1,1,-5.32571513211,4↓
328,Mohamed,Salah,MID,LIV,~,"M.Salah (MID, ~)",59,9.83333333333,6.0,8.36913029021,3.88888888889,6,6.974275241841667,0,0.0,4,6.044371876262778,6.50932355905,1,3,3,-3.5093235590500003,3↓
326,Ibrahima,Konaté,DEF,LIV,2↑,"Konaté (DEF, 2↑)",31,5.16666666667,5.7,5.37038187267,2.44444444444,6,4.475318227225,9,5.37038187267,0,0.0,4.92285004995,1,6,6,1.07714995005,1↑
311,Trent,Alexander-Arnold,DEF,LIV,4↓,"Alexander-Arnold (DEF, 4↓)",33,5.5,4.3,5.0416407865,3.0,6,4.201367322083334,9,5.0416407865,0,0.0,4.62150405429,1,8,8,3.37849594571,3↑
339,Virgil,van Dijk,DEF,LIV,2↓,"Virgil (DEF, 2↓)",28,4.66666666667,3.3,4.14464645129,1.77777777778,6,3.4538720427416667,9,4.14464645129,0,0.0,3.79925924702,1,8,8,4.20074075298,3↑
335,Andrew,Robertson,DEF,LIV,2↓,"Robertson (DEF, 2↓)",27,4.5,3.0,3.92705098312,2.0,6,3.2725424859333336,9,3.92705098312,0,0.0,3.59979673453,1,1,1,-2.59979673453,2↓
317,Diogo,Teixeira da Silva,MID,LIV,4↑,"Diogo J. (MID, 4↑)",26,4.33333333333,3.0,3.82404531833,3.0,6,3.186704431941666,0,0.0,4,2.7618105076827777,2.97425746981,1,8,8,5.02574253019,4↑
325,Caoimhin,Kelleher,GKP,LIV,4↓,"Kelleher (GKP, 4↓)",9,1.5,3.0,2.07294901688,2.5,6,1.7274575140666668,9,2.07294901688,0,0.0,1.90020326547,1,0,0,-1.90020326547,2↓
323,Ryan,Gravenberch,MID,LIV,~,"Gravenberch (MID, ~)",15,2.5,2.3,2.42360679775,0.66666666667,6,2.0196723314583336,0,0.0,4,1.750382687263889,1.88502750936,1,3,3,1.11497249064,1↑
316,Darwin,Núñez Ribeiro,FWD,LIV,2↓,"Darwin (FWD, 2↓)",9,1.5,2.3,1.805572809,1.5,6,1.5046440075,0,0.0,4,1.3040248065,1.404334407,1,0,0,-1.404334407,1↓
336,Dominik,Szoboszlai,MID,LIV,1↓,"Szoboszlai (MID, 1↓)",21,3.5,2.0,2.92705098312,2.0,6,2.4392091526,0,0.0,4,2.1139812655866668,2.27659520909,1,1,1,-1.27659520909,1↓
329,Alexis,Mac Allister,MID,LIV,~,"Mac Allister (MID, ~)",15,2.5,2.0,2.30901699437,0.66666666667,6,1.9241808286416664,0,0.0,4,1.6676233848227775,1.79590210673,1,0,0,-1.79590210673,2↓
310,Alisson,Ramses Becker,GKP,LIV,2↓,"A.Becker (GKP, 2↓)",25,4.16666666667,1.3,3.07169743442,2.83333333333,6,2.5597478620166667,9,3.07169743442,0,0.0,2.81572264822,1,10,10,7.1842773517800005,5↑
321,Cody,Gakpo,FWD,LIV,~,"Gakpo (FWD, ~)",5,0.83333333333,1.0,0.89699433521,0.27777777778,6,0.7474952793416667,0,0.0,4,0.6478292420961111,0.69766226072,1,4,4,3.30233773928,3↑
324,Curtis,Jones,MID,LIV,~,"Jones (MID, ~)",3,0.5,1.0,0.69098300563,0.5,6,0.5758191713583334,0,0.0,4,0.4990432818438889,0.5374312266,1,3,3,2.4625687734,2↑
313,Conor,Bradley,DEF,LIV,~,"Bradley (DEF, ~)",4,0.66666666667,0.3,0.52661246254,0.44444444444,6,0.4388437187833334,9,0.52661246254,0,0.0,0.48272809066,1,0,0,-0.48272809066,~
337,Konstantinos,Tsimikas,DEF,LIV,~,"Tsimikas (DEF, ~)",3,0.5,0.3,0.42360679775,0.5,6,0.3530056647916667,9,0.42360679775,0,0.0,0.38830623127,1,6,6,5.61169376873,4↑
636,Federico,Chiesa,MID,LIV,~,"Chiesa (MID, ~)",1,0.16666666667,0.3,0.21759546817,0.375,6,0.1813295568083333,0,0.0,4,0.1571522825672222,0.16924091969,1,0,0,-0.16924091969,~
322,Joe,Gomez,DEF,LIV,~,"Gomez (DEF, ~)",1,0.16666666667,0.3,0.21759546817,0.27777777778,6,0.1813295568083333,9,0.21759546817,0,0.0,0.19946251249,1,0,0,-0.19946251249,~
319,Harvey,Elliott,MID,LIV,~,"Elliott (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,6,0.0858380539916666,0,0.0,4,0.0743929801261111,0.08011551706,1,0,0,-0.08011551706,~
320,Endo,Wataru,MID,LIV,~,"Endo (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,6,0.0858380539916666,0,0.0,4,0.0743929801261111,0.08011551706,1,1,1,0.91988448294,~
333,Jarell,Quansah,DEF,LIV,~,"Quansah (DEF, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,6,0.0858380539916666,9,0.10300566479,0,0.0,0.09442185939,1,0,0,-0.09442185939,~
312,Stefan,Bajčetić Maquieira,MID,LIV,~,"Bajcetic (MID, ~)",0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
315,Bobby,Clark,MID,LIV,~,"Clark (MID, ~)",0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
318,Ben,Doak,MID,LIV,~,"Doak (MID, ~)",0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
330,James,McConnell,MID,LIV,~,"McConnell (MID, ~)",0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
331,Tyler,Morton,MID,LIV,~,"Morton (MID, ~)",0,0.0,0.0,0.0,0.0,6,0.0,0,0.0,4,0.0,0.0,1,0,0,0.0,~
332,Nathaniel,Phillips,DEF,LIV,~,"N.Phillips (DEF, ~)",0,0.0,0.0,0.0,0.0,6,0.0,9,0.0,0,0.0,0.0,1,0,0,0.0,~
334,Rhys,Williams,DEF,LIV,~,"R.Williams (DEF, ~)",0,0.0,0.0,0.0,0.0,6,0.0,9,0.0,0,0.0,0.0,1,0,0,0.0,~
660,Vítezslav,Jaros,GKP,LIV,~,"Jaros (GKP, ~)",0,0.0,0.0,0.0,0.0,6,0.0,9,0.0,0,0.0,0.0,1,1,1,1.0,~
351,Erling,Haaland,FWD,MCI,5↓,"Haaland (FWD, 5↓)",65,10.83333333333,8.0,9.75109630146,4.83333333333,0,4.87554815073,0,0.0,1,5.417275723033334,5.14641193688,1,2,2,-3.14641193688,3↓
350,Joško,Gvardiol,DEF,MCI,5↑,"Gvardiol (DEF, 5↑)",22,3.66666666667,3.7,3.67939886704,2.88888888889,0,1.83969943352,0,1.83969943352,0,0.0,1.83969943352,1,1,1,-0.8396994335200001,~
349,Jack,Grealish,MID,MCI,4↑,"Grealish (MID, 4↑)",12,2.0,3.3,2.49655581463,1.66666666667,0,1.248277907315,0,0.0,1,1.3869754525722224,1.31762667994,1,2,2,0.68237332006,~
347,Ederson,Santana de Moraes,GKP,MCI,~,"Ederson M. (GKP, ~)",21,3.5,3.0,3.30901699437,2.66666666667,0,1.654508497185,0,1.654508497185,0,0.0,1.65450849718,1,0,0,-1.65450849718,2↓
571,Sávio 'Savinho',Moreira de Oliveira,MID,MCI,1↓,"Sávio (MID, 1↓)",19,3.16666666667,3.0,3.10300566479,3.22222222222,0,1.551502832395,0,0.0,1,1.7238920359944443,1.63769743419,1,0,0,-1.63769743419,2↓
362,John,Stones,DEF,MCI,2↓,"Stones (DEF, 2↓)",9,1.5,2.7,1.9583592135,1.83333333333,0,0.97917960675,0,0.97917960675,0,0.0,0.97917960675,1,1,1,0.020820393249999958,~
354,Mateo,Kovačić,MID,MCI,1↓,"Kovačić (MID, 1↓)",21,3.5,2.3,3.0416407865,3.33333333333,0,1.52082039325,0,0.0,1,1.6898004369444444,1.6053104151,1,15,15,13.3946895849,6↑
625,Ilkay,Gündogan,MID,MCI,~,"Gündogan (MID, ~)",8,1.33333333333,2.0,1.58797734083,0.48,0,0.793988670415,0,0.0,1,0.8822096337944445,0.8380991521,1,2,2,1.1619008479000001,1↑
340,Manuel,Akanji,DEF,MCI,~,"Akanji (DEF, ~)",14,2.33333333333,1.7,2.09142152621,1.22222222222,0,1.045710763105,0,1.045710763105,0,0.0,1.0457107631,1,2,2,0.9542892369,~
363,Kyle,Walker,DEF,MCI,1↑,"Walker (DEF, 1↑)",6,1.0,1.7,1.26737620788,0.66666666667,0,0.63368810394,0,0.63368810394,0,0.0,0.63368810394,1,1,1,0.36631189606000003,~
342,Bernardo,Veiga de Carvalho e Silva,MID,MCI,~,"Bernardo (MID, ~)",19,3.16666666667,1.3,2.45366344567,2.22222222222,0,1.226831722835,0,0.0,1,1.3631463587055557,1.29498904077,1,6,6,4.70501095923,4↑
355,Rico,Lewis,DEF,MCI,~,"Lewis (DEF, ~)",17,2.83333333333,1.0,2.13306231271,2.11111111111,0,1.066531156355,0,1.066531156355,0,0.0,1.06653115636,1,4,4,2.93346884364,3↑
346,Jérémy,Doku,MID,MCI,~,"Doku (MID, ~)",10,1.66666666667,1.0,1.41202265917,0.77777777778,0,0.706011329585,0,0.0,1,0.7844570328722222,0.74523418123,1,6,6,5.25476581877,4↑
345,Kevin,De Bruyne,MID,MCI,2↓,"De Bruyne (MID, 2↓)",18,3.0,0.7,2.12147817412,3.0,0,1.06073908706,0,0.0,1,1.1785989856222223,1.11966903634,1,0,0,-1.11966903634,1↓
361,Rúben,Gato Alves Dias,DEF,MCI,~,"Rúben (DEF, ~)",9,1.5,0.7,1.194427191,1.5,0,0.5972135955,0,0.5972135955,0,0.0,0.5972135955,1,1,1,0.40278640450000003,~
348,Phil,Foden,MID,MCI,~,"Foden (MID, ~)",3,0.5,0.7,0.57639320225,0.5,0,0.288196601125,0,0.0,1,0.3202184456944444,0.30420752341,1,2,2,1.6957924765899999,2↑
360,Rodrigo 'Rodri',Hernandez,MID,MCI,~,"Rodrigo (MID, ~)",2,0.33333333333,0.7,0.47338753746,0.44444444444,0,0.23669376873,0,0.0,1,0.2629930763666667,0.24984342255,1,0,0,-0.24984342255,~
356,Matheus Luiz,Nunes,MID,MCI,1↓,"Matheus N. (MID, 1↓)",6,1.0,0.3,0.73262379212,1.0,0,0.36631189606,0,0.0,1,0.4070132178444444,0.38666255695,1,1,1,0.61333744305,~
341,Nathan,Aké,DEF,MCI,~,"Aké (DEF, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,0,0.051502832395,0,0.051502832395,0,0.0,0.0515028324,1,0,0,-0.0515028324,~
357,James,McAtee,MID,MCI,~,"McAtee (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,0,0.051502832395,0,0.0,1,0.0572253693277777,0.05436410086,1,0,0,-0.05436410086,~
343,Oscar,Bobb,MID,MCI,~,"Bobb (MID, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
344,Scott,Carson,GKP,MCI,~,"Carson (GKP, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
352,Julián,Álvarez,FWD,MCI,~,"J.Alvarez (FWD, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
353,João,Cavaco Cancelo,DEF,MCI,~,"João Cancelo (DEF, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
358,Stefan,Ortega Moreno,GKP,MCI,~,"Ortega Moreno (GKP, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
607,Nico,O'Reilly,MID,MCI,~,"O’Reilly (MID, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,1,0,0,0.0,~
626,Issa,Kaboré,DEF,MCI,~,"Kaboré (DEF, ~)",0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
383,André,Onana,GKP,MUN,1↓,"Onana (GKP, 1↓)",33,5.5,8.3,6.5695048315,3.83333333333,-1,2.919779925111111,0,3.28475241575,0,0.0,3.10226617043,1,6,6,2.89773382957,3↑
593,Matthijs,de Ligt,DEF,MUN,2↓,"De Ligt (DEF, 2↓)",24,4.0,7.3,5.26048783713,4.33333333333,-1,2.33799459428,0,2.630243918565,0,0.0,2.48411925642,1,1,1,-1.48411925642,1↓
369,Diogo,Dalot Teixeira,DEF,MUN,3↓,"Dalot (DEF, 3↓)",29,4.83333333333,6.7,5.54633655433,4.16666666667,-1,2.465038468591111,0,2.773168277165,0,0.0,2.61910337288,1,6,6,3.38089662712,3↑
594,Noussair,Mazraoui,DEF,MUN,3↓,"Mazraoui (DEF, 3↓)",25,4.16666666667,4.0,4.10300566479,2.5,-1,1.82355807324,0,2.051502832395,0,0.0,1.93753045282,1,1,1,-0.9375304528199999,~
380,Lisandro,Martínez,DEF,MUN,2↓,"Martinez (DEF, 2↓)",19,3.16666666667,3.7,3.37038187267,2.83333333333,-1,1.4979474989644443,0,1.685190936335,0,0.0,1.59156921765,1,0,0,-1.59156921765,1↓
385,Marcus,Rashford,MID,MUN,~,"Rashford (MID, ~)",18,3.0,3.7,3.26737620788,1.66666666667,-1,1.4521672035022222,0,0.0,-2,1.2706463030644444,1.36140675328,1,2,2,0.63859324672,~
364,Amad,Diallo,MID,MUN,~,"Amad (MID, ~)",20,3.33333333333,3.3,3.32060113296,1.77777777778,-1,1.4758227257599998,0,0.0,-2,1.29134488504,1.3835838054,1,0,0,-1.3835838054,1↓
372,Alejandro,Garnacho,MID,MUN,~,"Garnacho (MID, ~)",17,2.83333333333,3.3,3.01158413858,1.44444444444,-1,1.3384818393688889,0,0.0,-2,1.1711716094477778,1.25482672441,1,3,3,1.74517327559,2↑
366,Bruno,Borges Fernandes,MID,MUN,3↓,"B.Fernandes (MID, 3↓)",13,2.16666666667,2.0,2.10300566479,1.5,-1,0.934669184351111,0,0.0,-2,0.8178355363072222,0.87625236033,1,3,3,2.12374763967,2↑
378,Kobbie,Mainoo,MID,MUN,~,"Mainoo (MID, ~)",11,1.83333333333,2.0,1.89699433521,0.83333333333,-1,0.8431085934266667,0,0.0,-2,0.7377200192483334,0.79041430634,1,2,2,1.20958569366,1↑
370,Christian,Eriksen,MID,MUN,~,"Eriksen (MID, ~)",7,1.16666666667,2.0,1.48497167604,0.88888888889,-1,0.6599874115733333,0,0.0,-2,0.5774889851266667,0.61873819835,1,2,2,1.38126180165,1↑
389,Joshua,Zirkzee,FWD,MUN,~,"Zirkzee (FWD, ~)",15,2.5,1.7,2.194427191,1.83333333333,-1,0.9753009737777776,0,0.0,-2,0.8533883520555555,0.91434466292,1,1,1,0.08565533707999995,~
652,Manuel,Ugarte,MID,MUN,~,"Ugarte (MID, ~)",3,0.5,1.0,0.69098300563,0.0,-1,0.3071035580577778,0,0.0,-2,0.2687156133005556,0.28790958568,1,0,0,-0.28790958568,~
368,Carlos Henrique,Casimiro,MID,MUN,~,"Casemiro (MID, ~)",8,1.33333333333,0.7,1.09142152621,0.77777777778,-1,0.4850762338711111,0,0.0,-2,0.4244417046372222,0.45475896925,1,1,1,0.54524103075,~
375,Rasmus,Højlund,FWD,MUN,~,"Højlund (FWD, ~)",2,0.33333333333,0.7,0.47338753746,0.44444444444,-1,0.2103944610933333,0,0.0,-2,0.1840951534566666,0.19724480728,1,2,2,1.80275519272,2↑
371,Jonny,Evans,DEF,MUN,~,"Evans (DEF, ~)",2,0.33333333333,0.3,0.32060113296,0.44444444444,-1,0.1424893924266666,0,0.16030056648,0,0.0,0.15139497945,1,9,9,8.84860502055,5↑
377,Harry,Maguire,DEF,MUN,~,"Maguire (DEF, ~)",8,1.33333333333,0.0,0.82404531833,1.44444444444,-1,0.3662423637022222,0,0.412022659165,0,0.0,0.38913251143,1,0,0,-0.38913251143,~
382,Mason,Mount,MID,MUN,~,"Mount (MID, ~)",3,0.5,0.0,0.30901699437,0.66666666667,-1,0.1373408863866666,0,0.0,-2,0.1201732755883333,0.12875708099,1,0,0,-0.12875708099,~
381,Scott,McTominay,MID,MUN,~,"McTominay (MID, ~)",2,0.33333333333,0.0,0.20601132958,0.44444444444,-1,0.0915605909244444,0,0.0,-2,0.0801155170588888,0.08583805399,1,0,0,-0.08583805399,~
365,Antony Matheus,dos Santos,MID,MUN,~,"Antony (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-1,0.0457802954622222,0,0.0,-2,0.0400577585294444,0.042919027,1,1,1,0.9570809730000001,~
613,Toby,Collyer,MID,MUN,~,"Collyer (MID, ~)",1,0.16666666667,0.0,0.10300566479,0.27777777778,-1,0.0457802954622222,0,0.0,-2,0.0400577585294444,0.042919027,1,0,0,-0.042919027,~
367,Altay,Bayindir,GKP,MUN,~,"Bayindir (GKP, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
373,Hannibal,Mejbri,MID,MUN,~,"Hannibal (MID, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
374,Tom,Heaton,GKP,MUN,~,"Heaton (GKP, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
376,Victor,Lindelöf,DEF,MUN,~,"Lindelof (DEF, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
379,Tyrell,Malacia,DEF,MUN,~,"Malacia (DEF, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
384,Facundo,Pellistri Rebollo,MID,MUN,~,"Pellistri (MID, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
387,Luke,Shaw,DEF,MUN,~,"Shaw (DEF, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
572,Leny,Yoro,DEF,MUN,~,"Yoro (DEF, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
648,Ethan,Wheatley,FWD,MUN,~,"Wheatley (FWD, ~)",0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-2,0.0,0.0,1,0,0,0.0,~
392,Harvey,Barnes,MID,NEW,~,"Barnes (MID, ~)",35,5.83333333333,6.7,6.16437054308,3.16666666667,3,4.109580362053333,0,0.0,4,4.452045392224445,4.28081287714,1,3,3,-1.2808128771399998,1↓
398,Anthony,Gordon,MID,NEW,5↑,"Gordon (MID, 5↑)",28,4.66666666667,4.3,4.52661246254,3.22222222222,3,3.017741641693333,0,0.0,4,3.2692201118344446,3.14348087676,1,1,1,-2.14348087676,2↓
394,Bruno,Guimarães Rodriguez Moura,MID,NEW,~,"Bruno G. (MID, ~)",16,2.66666666667,3.3,2.90857847379,1.55555555556,3,1.93905231586,0,0.0,4,2.100640008848333,2.01984616235,1,3,3,0.9801538376500001,~
415,Fabian,Schär,DEF,NEW,~,"Schär (DEF, ~)",8,1.33333333333,3.3,2.08453315546,2.22222222222,3,1.3896887703066665,1,1.1580739752555556,0,0.0,1.27388137278,1,5,5,3.72611862722,3↑
413,Nick,Pope,GKP,NEW,2↑,"Pope (GKP, 2↑)",25,4.16666666667,3.0,3.72103965354,1.61111111111,3,2.48069310236,1,2.0672442519666667,0,0.0,2.27396867716,1,6,6,3.72603132284,3↑
402,Jacob,Murphy,MID,NEW,1↑,"J.Murphy (MID, 1↑)",13,2.16666666667,2.3,2.21759546817,1.22222222222,3,1.4783969787799998,0,0.0,4,1.6015967270116664,1.5399968529,1,3,3,1.4600031471,1↑
420,Joe,Willock,MID,NEW,~,"Willock (MID, ~)",7,1.16666666667,2.0,1.48497167604,0.94444444444,3,0.98998111736,0,0.0,4,1.0724795438066668,1.03123033058,1,1,1,-0.03123033057999991,~
399,Lewis,Hall,DEF,NEW,1↑,"Hall (DEF, 1↑)",12,2.0,1.7,1.88541019662,1.0,3,1.25694013108,1,1.0474501092333337,0,0.0,1.15219512016,1,5,5,3.84780487984,3↑
409,Tino,Livramento,DEF,NEW,~,"Livramento (DEF, ~)",14,2.33333333333,1.3,1.93863512171,1.55555555556,3,1.2924234144733333,1,1.0770195120611112,0,0.0,1.18472146327,1,1,1,-0.18472146327000005,~
395,Dan,Burn,DEF,NEW,2↑,"Burn (DEF, 2↑)",10,1.66666666667,1.3,1.52661246254,1.22222222222,3,1.0177416416933331,1,0.8481180347444445,0,0.0,0.93292983822,1,8,8,7.06707016178,5↑
418,Kieran,Trippier,DEF,NEW,2↑,"Trippier (DEF, 2↑)",5,0.83333333333,1.3,1.01158413858,0.55555555556,3,0.6743894257199999,1,0.5619911881,0,0.0,0.61819030691,1,8,8,7.38180969309,5↑
401,Alexander,Isak,FWD,NEW,1↓,"Isak (FWD, 1↓)",19,3.16666666667,1.0,2.33907364229,2.55555555556,3,1.559382428193333,0,0.0,4,1.689330963876111,1.62435669603,1,0,0,-1.62435669603,2↓
403,Joelinton Cássio,Apolinário de Lira,MID,NEW,~,"Joelinton (MID, ~)",16,2.66666666667,1.0,2.03005664792,2.77777777778,3,1.3533710986133332,0,0.0,4,1.4661520234977776,1.40976156106,1,3,3,1.59023843894,1↑
417,Sandro,Tonali,MID,NEW,~,"Tonali (MID, ~)",4,0.66666666667,1.0,0.79398867042,0.44444444444,3,0.52932578028,0,0.0,4,0.57343626197,0.55138102112,1,3,3,2.44861897888,2↑
410,Sean,Longstaff,MID,NEW,~,"Longstaff (MID, ~)",8,1.33333333333,0.7,1.09142152621,0.77777777778,3,0.7276143508066666,0,0.0,4,0.7882488800405555,0.75793161542,1,1,1,0.24206838458000002,~
404,Lloyd,Kelly,DEF,NEW,~,"Kelly (DEF, ~)",8,1.33333333333,0.3,0.93863512171,1.11111111111,3,0.6257567478066666,1,0.5214639565055555,0,0.0,0.57361035216,1,0,0,-0.57361035216,~
