home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-9,-4,-6,CRY,LIV,6,9,4
5,9,8,ARS,SOU,-8,-5,-9
5,0,3,BRE,WOL,-3,-5,0
1,-4,-2,LEI,BOU,2,-1,4
1,0,0,MCI,FUL,0,-1,0
-2,2,-1,WHU,IPS,1,2,-2
-1,-4,-3,EVE,NEW,3,1,4
0,2,1,AVL,MUN,-1,0,-2
2,4,4,CHE,NFO,-4,-2,-4
-1,-4,-2,BHA,TOT,2,1,4
