home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
1,2,3,NEW,BOU,-3,-1,-2
-3,-8,-7,BRE,LIV,7,3,8
-4,-8,-6,LEI,FUL,6,4,8
-6,2,1,WHU,CRY,-1,6,-2
3,-1,1,ARS,AVL,-1,-3,1
-2,-1,1,EVE,TOT,-1,2,1
-2,-2,-1,MUN,BHA,1,2,2
3,9,9,NFO,SOU,-9,-3,-9
-4,-5,-6,IPS,MCI,6,4,5
4,2,5,CHE,WOL,-5,-4,-2
