home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-5,4,-1,CHE,EVE,1,5,-4
-1,-7,0,LIV,BHA,0,1,7
-1,-4,-3,BUR,FUL,3,1,4
8,9,9,ARS,WOL,-9,-8,-9
-6,0,-1,CRY,MCI,1,6,0
-4,-5,-3,NFO,TOT,3,4,5
-4,-3,-3,SUN,NEW,3,4,3
-4,-3,-6,WHU,AVL,6,4,3
1,-3,-1,BRE,LEE,1,-1,3
3,-1,3,MUN,BOU,-3,-3,1
