home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-3,-3,-2,WHU,CHE,2,3,3
7,2,3,AVL,WOL,-3,-7,-2
-2,-2,-2,FUL,NEW,2,2,2
4,-1,2,LEI,EVE,-2,-4,1
6,4,6,LIV,BOU,-6,-6,-4
-4,1,-2,SOU,IPS,2,4,-1
3,0,2,TOT,BRE,-2,-3,0
-7,-1,-5,CRY,MUN,5,7,1
0,4,-1,BHA,NFO,1,0,-4
0,0,-1,MCI,ARS,1,0,0
