home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-1,-4,-4,NEW,MCI,4,1,4
3,5,5,ARS,LEI,-5,-3,-5
3,0,3,BRE,WHU,-3,-3,0
1,1,2,CHE,BHA,-2,-1,-1
-3,-1,-2,EVE,CRY,2,3,1
1,0,1,NFO,FUL,-1,-1,0
-7,-9,-9,WOL,LIV,9,7,9
-3,-4,-4,IPS,AVL,4,3,4
-2,2,2,MUN,TOT,-2,2,-2
0,2,2,BOU,SOU,-2,0,-2
