id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw35Pts,gw36Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
198,Niels,Nkounkou,DEF,EVE,0,?,"Nkounkou (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
560,Stanley,Mills,MID,EVE,0,?,"Mills (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,2,0.0,0,0,0,0,?
561,Lewis,Warrington,MID,EVE,0,?,"Warrington (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,2,0.0,0,0,0,0,?
605,Reece,Welch,DEF,EVE,0,?,"Welch (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
627,Eldin,Jakupovic,GKP,EVE,0,?,"Jakupović (GKP, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
637,Kyle,John,DEF,EVE,0,?,"John (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
678,Isaac,Price,MID,EVE,0,?,"Price (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,2,0.0,0,0,0,0,?
757,Ishé,Samuels-Smith,DEF,EVE,0,?,"Samuels-Smith (DEF, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
760,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,2,0.0,0,0,0,0,?
212,Harry,Wilson,MID,FUL,50,~,"Wilson (MID, ~)",2.0,4.2,2.733,1,2.733,0,0.0,4,10.932,6.8325000000000005,2,5.466,0,0,0,0,?
346,Andreas,Hoelgebaum Pereira,MID,FUL,123,vv,"Andreas (MID, vv)",3.7,2.8,3.4,1,3.4,0,0.0,4,13.6,8.5,2,6.8,0,0,0,0,?
231,Daniel,James,MID,FUL,44,v,"James (MID, v)",1.9,2.8,2.2,1,2.2,0,0.0,4,8.8,5.5,2,4.4,0,0,0,0,?
2,Bernd,Leno,GKP,FUL,120,~,"Leno (GKP, ~)",3.8,2.5,3.367,1,3.367,0,0.0,4,0.0,1.6835,2,6.734,0,0,0,0,?
614,Willian,Borges da Silva,MID,FUL,87,vv,"Willian (MID, vv)",3.8,2.3,3.3,1,3.3,0,0.0,4,13.2,8.25,2,6.6,0,0,0,0,?
211,Harrison,Reed,MID,FUL,93,v,"Reed (MID, v)",2.8,2.3,2.633,1,2.633,0,0.0,4,10.532,6.5825,2,5.266,0,0,0,0,?
618,Carlos Vinícius,Alves Morais,FWD,FUL,53,^^^,"Vinícius (FWD, ^^^)",2.1,2.3,2.167,1,2.167,0,0.0,4,8.668,5.4174999999999995,2,4.334,0,0,0,0,?
217,Antonee,Robinson,DEF,FUL,82,~,"Robinson (DEF, ~)",2.6,1.8,2.333,1,2.333,0,0.0,4,0.0,1.1665,2,4.666,0,0,0,0,?
209,Tosin,Adarabioyo,DEF,FUL,41,~,"Tosin (DEF, ~)",2.0,1.7,1.9,1,1.9,0,0.0,4,0.0,0.95,2,3.8,0,0,0,0,?
201,Tim,Ream,DEF,FUL,98,vv,"Ream (DEF, vv)",3.0,1.5,2.5,1,2.5,0,0.0,4,0.0,1.25,2,5.0,0,0,0,0,?
205,Bobby,De Cordova-Reid,MID,FUL,87,v,"De Cordova-Reid (MID, v)",2.6,1.3,2.167,1,2.167,0,0.0,4,8.668,5.4174999999999995,2,4.334,0,0,0,0,?
220,João,Palhinha Gonçalves,MID,FUL,76,~,"Palhinha (MID, ~)",2.5,1.3,2.1,1,2.1,0,0.0,4,8.4,5.25,2,4.2,0,0,0,0,?
215,Kenny,Tete,DEF,FUL,71,vv,"Tete (DEF, vv)",2.6,1.2,2.133,1,2.133,0,0.0,4,0.0,1.0665,2,4.266,0,0,0,0,?
200,Tom,Cairney,MID,FUL,32,~,"Cairney (MID, ~)",1.1,1.2,1.133,1,1.133,0,0.0,4,4.532,2.8325,2,2.266,0,0,0,0,?
562,Manor,Solomon,MID,FUL,40,v,"Solomon (MID, v)",2.7,1.0,2.133,1,2.133,0,0.0,4,8.532,5.3325,2,4.266,0,0,0,0,?
726,Sasa,Lukic,MID,FUL,11,~,"Lukic (MID, ~)",1.2,0.8,1.067,1,1.067,0,0.0,4,4.268,2.6675,2,2.134,0,0,0,0,?
1,Cédric,Alves Soares,DEF,FUL,10,~,"Cédric (DEF, ~)",1.2,0.8,1.067,1,1.067,0,0.0,4,0.0,0.5335,2,2.134,0,0,0,0,?
470,Issa,Diop,DEF,FUL,67,v,"Diop (DEF, v)",3.2,0.7,2.367,1,2.367,0,0.0,4,0.0,1.1835,2,4.734,0,0,0,0,?
204,Neeskens,Kebano,MID,FUL,38,vv,"Kebano (MID, vv)",2.5,0.5,1.833,1,1.833,0,0.0,4,7.332,4.5825,2,3.666,0,0,0,0,?
210,Aleksandar,Mitrović,FWD,FUL,90,vv,"Mitrović (FWD, vv)",4.3,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
213,Marek,Rodák,GKP,FUL,7,vv,"Rodák (GKP, vv)",3.5,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
219,Jay,Stansfield,FWD,FUL,7,vv,"Stansfield (FWD, vv)",2.3,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
532,Kevin,Mbabu,DEF,FUL,7,vv,"Mbabu (DEF, vv)",1.2,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
105,Shane,Duffy,DEF,FUL,4,vv,"Duffy (DEF, vv)",1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
546,Luke,Harris,MID,FUL,3,vv,"Harris (MID, vv)",1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
216,Josh,Onomah,MID,FUL,2,vv,"Onomah (MID, vv)",1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
521,Tyrese,Francois,MID,FUL,1,vv,"Francois (MID, vv)",1.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
613,Layvin,Kurzawa,DEF,FUL,2,vv,"Kurzawa (DEF, vv)",0.7,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
203,Nathaniel,Chalobah,MID,FUL,1,vv,"Chalobah (MID, vv)",0.2,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
202,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
206,Joe,Bryan,DEF,FUL,0,?,"Bryan (DEF, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
207,Paulo,Gazzaniga Farias,GKP,FUL,0,?,"Gazzaniga (GKP, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
208,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
214,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"Cavaleiro (MID, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
218,Rodrigo,Muniz Carvalho,FWD,FUL,0,?,"Muniz (FWD, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
591,Terry,Ablade,FWD,FUL,0,?,"Ablade (FWD, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
636,Stefan,Parkes,DEF,FUL,0,?,"Parkes (DEF, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
641,Martial,Godo,MID,FUL,0,?,"Godo (MID, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
667,Kristian,Sekularac,MID,FUL,0,?,"Sekularac (MID, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
747,George,Wickens,GKP,FUL,0,?,"Wickens (GKP, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
750,Charlie,Robinson,DEF,FUL,0,?,"C.Robinson (DEF, ?)",0.0,0.0,0.0,1,0.0,0,0.0,4,0.0,0.0,2,0.0,0,0,0,0,?
227,Patrick,Bamford,FWD,LEE,65,^^,"Bamford (FWD, ^^)",2.6,3.6,2.933,-8,-2.727582679849983,-7,0.0,-3,-1.0228435049437437,-1.8752130923968633,2,5.866,0,0,0,0,?
233,Jack,Harrison,MID,LEE,120,^,"Harrison (MID, ^)",3.8,3.2,3.6,-8,-2.2222222222222223,-7,0.0,-3,-0.8333333333333333,-1.5277777777777777,2,7.2,0,0,0,0,?
508,Luis,Sinisterra Lucumí,MID,LEE,53,~,"Sinisterra (MID, ~)",2.8,3.0,2.867,-8,-2.790373212417161,-7,0.0,-3,-1.0463899546564353,-1.918381583536798,2,5.734,0,0,0,0,?
246,Brenden,Aaronson,MID,LEE,79,vv,"Aaronson (MID, vv)",2.5,1.8,2.267,-8,-3.5288928098809,-7,0.0,-3,-1.3233348037053374,-2.4261138067931185,2,4.534,0,0,0,0,?
225,Rodrigo,Moreno,MID,LEE,109,v,"Rodrigo (MID, v)",4.0,1.6,3.2,-8,-2.5,-7,0.0,-3,-0.9375,-1.71875,2,6.4,0,0,0,0,?
245,Marc,Roca Junqué,MID,LEE,65,~,"Roca (MID, ~)",2.2,1.6,2.0,-8,-4.0,-7,0.0,-3,-1.5,-2.75,2,4.0,0,0,0,0,?
720,Weston,McKennie,MID,LEE,22,^,"McKennie (MID, ^)",1.5,1.6,1.533,-8,-5.2185257664709725,-7,0.0,-3,-1.9569471624266146,-3.5877364644487937,2,3.066,0,0,0,0,?
619,Wilfried,Gnonto,FWD,LEE,53,^,"Gnonto (FWD, ^)",2.6,1.4,2.2,-8,-3.6363636363636362,-7,0.0,-3,-1.3636363636363635,-2.5,2,4.4,0,0,0,0,?
240,Crysencio,Summerville,MID,LEE,73,~,"Summerville (MID, ~)",2.8,1.2,2.267,-8,-3.5288928098809,-7,0.0,-3,-1.3233348037053374,-2.4261138067931185,2,4.534,0,0,0,0,?
238,Illan,Meslier,GKP,LEE,90,~,"Meslier (GKP, ~)",2.6,1.0,2.067,-8,-3.8703434929850022,-7,-3.3865505563618767,-3,0.0,-3.6284470246734397,2,4.134,0,0,0,0,?
224,Adam,Forshaw,MID,LEE,9,v,"Forshaw (MID, v)",1.1,0.6,0.933,-8,-8.57449088960343,-7,0.0,-3,-3.215434083601286,-5.894962486602358,2,1.866,0,0,0,0,?
230,Robin,Koch,DEF,LEE,54,~,"Koch (DEF, ~)",1.6,0.4,1.2,-8,-6.666666666666667,-7,-5.833333333333334,-3,0.0,-6.25,2,2.4,0,0,0,0,?
700,Georginio,Rutter,FWD,LEE,11,vv,"Rutter (FWD, vv)",1.1,0.4,0.867,-8,-9.22722029988466,-7,0.0,-3,-3.4602076124567476,-6.343713956170704,2,1.734,0,0,0,0,?
222,Luke,Ayling,DEF,LEE,48,vv,"Ayling (DEF, vv)",1.9,0.2,1.333,-8,-6.001500375093774,-7,-5.251312828207052,-3,0.0,-5.626406601650412,2,2.666,0,0,0,0,?
221,Liam,Cooper,DEF,LEE,32,vv,"Cooper (DEF, vv)",1.9,0.2,1.333,-8,-6.001500375093774,-7,-5.251312828207052,-3,0.0,-5.626406601650412,2,2.666,0,0,0,0,?
506,Tyler,Adams,MID,LEE,47,vv,"Adams (MID, vv)",2.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
228,Diego,Llorente,DEF,LEE,16,vv,"Llorente (DEF, vv)",2.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
244,Rasmus,Kristensen,DEF,LEE,42,vv,"Kristensen (DEF, vv)",1.9,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
691,Maximilian,Wöber,DEF,LEE,23,vv,"Wöber (DEF, vv)",1.9,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
239,Junior,Firpo Adames,DEF,LEE,28,~,"Firpo (DEF, ~)",1.8,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
237,Sam,Greenwood,FWD,LEE,27,vv,"Greenwood (FWD, vv)",1.8,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
242,Joe,Gelhardt,FWD,LEE,20,vv,"Gelhardt (FWD, vv)",1.3,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
659,Mateo Joseph,Fernández,FWD,LEE,3,vv,"Mateo Joseph (FWD, vv)",1.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
247,Darko,Gyabi,MID,LEE,1,vv,"Gyabi (MID, vv)",1.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
547,Cody,Drameh,DEF,LEE,1,vv,"Drameh (DEF, vv)",1.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
223,Mateusz,Klich,MID,LEE,12,vv,"Klich (MID, vv)",0.9,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
226,Stuart,Dallas,DEF,LEE,0,?,"Dallas (DEF, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
229,Tyler,Roberts,MID,LEE,0,?,"Roberts (MID, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
232,Raphael,Dias Belloli,MID,LEE,0,?,"Raphinha (MID, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
234,Jamie,Shackleton,MID,LEE,0,?,"Shackleton (MID, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
236,Kristoffer,Klaesson,GKP,LEE,0,?,"Klaesson (GKP, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
241,Lewis,Bate,MID,LEE,0,?,"Bate (MID, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
243,Leo Fuhr,Hjelde,DEF,LEE,0,?,"Hjelde (DEF, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
565,Archie,Gray,MID,LEE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
578,Joel,Robles,GKP,LEE,0,?,"Robles (GKP, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
663,Sonny,Perkins,FWD,LEE,0,?,"Perkins (FWD, ?)",0.0,0.0,0.0,-8,-inf,-7,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
742,Jeremiah,Chilokoa-Mullen,DEF,LEE,0,?,"Chilokoa-Mullen (DEF, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
743,Diogo,Pinheiro Monteiro,DEF,LEE,0,?,"Monteiro (DEF, ?)",0.0,0.0,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
235,Pascal,Struijk,DEF,LEE,64,vv,"Struijk (DEF, vv)",2.6,-0.2,0.0,-8,-inf,-7,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
255,Jamie,Vardy,FWD,LEI,77,^^^,"Vardy (FWD, ^^^)",2.3,3.8,2.8,-3,-1.0714285714285714,-6,0.0,-1,-0.35714285714285715,-0.7142857142857143,2,5.6,0,0,0,0,?
262,Kelechi,Iheanacho,FWD,LEI,76,vv,"Iheanacho (FWD, vv)",2.9,3.4,3.067,-3,-0.9781545484186501,-6,0.0,-1,-0.32605151613955,-0.6521030322791,2,6.134,0,0,0,0,?
258,Timothy,Castagne,DEF,LEI,105,v,"Castagne (DEF, v)",3.2,3.2,3.2,-3,-0.9375,-6,-1.875,-1,0.0,-1.40625,2,6.4,0,0,0,0,?
267,Çaglar,Söyüncü,DEF,LEI,16,^^^,"Söyüncü (DEF, ^^^)",2.7,2.8,2.733,-3,-1.097694840834248,-6,-2.195389681668496,-1,0.0,-1.6465422612513718,2,5.466,0,0,0,0,?
261,James,Maddison,MID,LEI,121,~,"Maddison (MID, ~)",4.7,2.4,3.933,-3,-0.7627765064836003,-6,0.0,-1,-0.25425883549453343,-0.5085176709890669,2,7.866,0,0,0,0,?
548,Daniel,Iversen,GKP,LEI,17,~,"Iversen (GKP, ~)",2.1,2.4,2.2,-3,-1.3636363636363635,-6,-2.727272727272727,-1,0.0,-2.0454545454545454,2,4.4,0,0,0,0,?
612,Wout,Faes,DEF,LEI,61,~,"Faes (DEF, ~)",2.3,2.2,2.267,-3,-1.3233348037053374,-6,-2.646669607410675,-1,0.0,-1.985002205558006,2,4.534,0,0,0,0,?
709,Victor,Kristiansen,DEF,LEI,16,~,"Kristiansen (DEF, ~)",1.5,1.8,1.6,-3,-1.875,-6,-3.75,-1,0.0,-2.8125,2,3.2,0,0,0,0,?
259,Youri,Tielemans,MID,LEI,74,~,"Tielemans (MID, ~)",2.7,1.4,2.267,-3,-1.3233348037053374,-6,0.0,-1,-0.4411116012351125,-0.882223202470225,2,4.534,0,0,0,0,?
265,Wilfred,Ndidi,MID,LEI,35,~,"Ndidi (MID, ~)",1.5,1.4,1.467,-3,-2.044989775051125,-6,0.0,-1,-0.6816632583503749,-1.3633265167007498,2,2.934,0,0,0,0,?
264,Harvey,Barnes,MID,LEI,117,v,"Barnes (MID, v)",3.9,1.2,3.0,-3,-1.0,-6,0.0,-1,-0.3333333333333333,-0.6666666666666666,2,6.0,0,0,0,0,?
271,Patson,Daka,FWD,LEI,64,v,"Daka (FWD, v)",2.4,1.2,2.0,-3,-1.5,-6,0.0,-1,-0.5,-1.0,2,4.0,0,0,0,0,?
715,Mateus,Cardoso Lemos Martins,MID,LEI,25,v,"Tetê (MID, v)",2.3,1.0,1.867,-3,-1.6068559185859668,-6,0.0,-1,-0.5356186395286556,-1.0712372790573113,2,3.734,0,0,0,0,?
549,Dennis,Praet,MID,LEI,33,~,"Praet (MID, ~)",1.6,1.0,1.4,-3,-2.142857142857143,-6,0.0,-1,-0.7142857142857143,-1.4285714285714286,2,2.8,0,0,0,0,?
269,Boubakary,Soumaré,MID,LEI,33,~,"Soumaré (MID, ~)",1.5,1.0,1.333,-3,-2.2505626406601653,-6,0.0,-1,-0.7501875468867217,-1.5003750937734435,2,2.666,0,0,0,0,?
266,Kiernan,Dewsbury-Hall,MID,LEI,78,vv,"Dewsbury-Hall (MID, vv)",2.7,0.6,2.0,-3,-1.5,-6,0.0,-1,-0.5,-1.0,2,4.0,0,0,0,0,?
257,Daniel,Amartey,DEF,LEI,51,vv,"Amartey (DEF, vv)",2.5,0.4,1.8,-3,-1.6666666666666665,-6,-3.333333333333333,-1,0.0,-2.5,2,3.6,0,0,0,0,?
252,Nampalys,Mendy,MID,LEI,28,vv,"Mendy (MID, vv)",1.6,0.4,1.2,-3,-2.5,-6,0.0,-1,-0.8333333333333334,-1.6666666666666667,2,2.4,0,0,0,0,?
256,Ricardo,Barbosa Pereira,DEF,LEI,19,vv,"Ricardo (DEF, vv)",2.4,0.2,1.667,-3,-1.799640071985603,-6,-3.599280143971206,-1,0.0,-2.699460107978404,2,3.334,0,0,0,0,?
270,Luke,Thomas,DEF,LEI,19,vv,"Thomas (DEF, vv)",1.5,0.2,1.067,-3,-2.8116213683223994,-6,-5.623242736644799,-1,0.0,-4.217432052483599,2,2.134,0,0,0,0,?
727,Harry,Souttar,DEF,LEI,13,vv,"Souttar (DEF, vv)",1.3,0.2,0.933,-3,-3.215434083601286,-6,-6.430868167202572,-1,0.0,-4.823151125401929,2,1.866,0,0,0,0,?
254,Danny,Ward,GKP,LEI,91,vv,"Ward (GKP, vv)",3.5,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
268,James,Justin,DEF,LEI,45,vv,"Justin (DEF, vv)",3.2,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
260,Ayoze,Pérez,MID,LEI,19,vv,"Pérez (MID, vv)",2.4,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
251,Marc,Albrighton,MID,LEI,13,vv,"Albrighton (MID, vv)",2.2,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
249,Jonny,Evans,DEF,LEI,12,vv,"Evans (DEF, vv)",1.2,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
273,Lewis,Brunt,DEF,LEI,1,vv,"Brunt (DEF, vv)",1.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
248,Kasper,Schmeichel,GKP,LEI,0,?,"Schmeichel (GKP, ?)",0.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
250,Ryan,Bertrand,DEF,LEI,0,?,"Bertrand (DEF, ?)",0.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
253,Jannik,Vestergaard,DEF,LEI,0,?,"Vestergaard (DEF, ?)",0.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
263,Hamza,Choudhury,MID,LEI,0,?,"Choudhury (MID, ?)",0.0,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
581,Alex,Smithies,GKP,LEI,0,?,"Smithies (GKP, ?)",0.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
639,Sammy,Braybrooke,MID,LEI,0,?,"Braybrooke (MID, ?)",0.0,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
645,Joe,Wormleighton,DEF,LEI,0,?,"Wormleighton (DEF, ?)",0.0,0.0,0.0,-3,-inf,-6,-inf,-1,0.0,-inf,2,0.0,0,0,0,0,?
687,Kasey,McAteer,MID,LEI,0,?,"McAteer (MID, ?)",0.0,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
735,Wanya,Marçal-Madivadua,MID,LEI,0,?,"Marçal-Madivadua (MID, ?)",0.0,0.0,0.0,-3,-inf,-6,0.0,-1,-inf,-inf,2,0.0,0,0,0,0,?
283,Mohamed,Salah,MID,LIV,207,~,"Salah (MID, ~)",6.1,7.7,6.633,4,26.532,3,0.0,6,39.798,33.165,2,13.266,0,0,0,0,?
288,Diogo,Teixeira da Silva,FWD,LIV,63,v,"Diogo Jota (FWD, v)",3.5,6.2,4.4,4,17.6,3,0.0,6,26.400000000000002,22.0,2,8.8,0,0,0,0,?
285,Trent,Alexander-Arnold,DEF,LIV,131,^,"Alexander-Arnold (DEF, ^)",4.0,5.8,4.6,4,18.4,3,13.799999999999999,6,0.0,16.099999999999998,2,9.2,0,0,0,0,?
680,Cody,Gakpo,MID,LIV,76,^^,"Gakpo (MID, ^^)",4.5,5.3,4.767,4,19.068,3,0.0,6,28.602000000000004,23.835,2,9.534,0,0,0,0,?
291,Curtis,Jones,MID,LIV,30,^^^,"Jones (MID, ^^^)",2.1,3.5,2.567,4,10.268,3,0.0,6,15.402000000000001,12.835,2,5.134,0,0,0,0,?
281,Alisson,Ramses Becker,GKP,LIV,146,~,"Alisson (GKP, ~)",4.3,3.3,3.967,4,15.868,3,11.901,6,0.0,13.8845,2,7.934,0,0,0,0,?
275,Jordan,Henderson,MID,LIV,62,~,"Henderson (MID, ~)",2.0,2.8,2.267,4,9.068,3,0.0,6,13.602,11.335,2,4.534,0,0,0,0,?
293,Luis,Díaz,MID,LIV,55,^^,"Luis Díaz (MID, ^^)",4.2,2.7,3.7,4,14.8,3,0.0,6,22.200000000000003,18.5,2,7.4,0,0,0,0,?
284,Andrew,Robertson,DEF,LIV,107,~,"Robertson (DEF, ~)",3.5,2.3,3.1,4,12.4,3,9.3,6,0.0,10.850000000000001,2,6.2,0,0,0,0,?
297,Darwin,Núñez Ribeiro,FWD,LIV,98,~,"Darwin (FWD, ~)",3.5,2.3,3.1,4,12.4,3,0.0,6,18.6,15.5,2,6.2,0,0,0,0,?
282,Fabio Henrique,Tavares,MID,LIV,60,~,"Fabinho (MID, ~)",1.9,2.2,2.0,4,8.0,3,0.0,6,12.0,10.0,2,4.0,0,0,0,0,?
280,Virgil,van Dijk,DEF,LIV,108,~,"Van Dijk (DEF, ~)",3.7,2.0,3.133,4,12.532,3,9.399000000000001,6,0.0,10.9655,2,6.266,0,0,0,0,?
276,Joel,Matip,DEF,LIV,36,^^,"Matip (DEF, ^^)",2.8,1.7,2.433,4,9.732,3,7.2989999999999995,6,0.0,8.5155,2,4.866,0,0,0,0,?
290,Ibrahima,Konaté,DEF,LIV,38,~,"Konaté (DEF, ~)",2.5,1.7,2.233,4,8.932,3,6.699,6,0.0,7.8155,2,4.466,0,0,0,0,?
279,Roberto,Firmino,FWD,LIV,92,vv,"Firmino (FWD, vv)",4.0,1.2,3.067,4,12.268,3,0.0,6,18.402,15.335,2,6.134,0,0,0,0,?
292,Konstantinos,Tsimikas,DEF,LIV,47,~,"Tsimikas (DEF, ~)",2.8,1.0,2.2,4,8.8,3,6.6000000000000005,6,0.0,7.700000000000001,2,4.4,0,0,0,0,?
277,Thiago,Alcántara do Nascimento,MID,LIV,30,vv,"Thiago (MID, vv)",1.7,0.7,1.367,4,5.468,3,0.0,6,8.202,6.835,2,2.734,0,0,0,0,?
274,James,Milner,MID,LIV,37,v,"Milner (MID, v)",1.4,0.7,1.167,4,4.668,3,0.0,6,7.002000000000001,5.835000000000001,2,2.334,0,0,0,0,?
294,Harvey,Elliott,MID,LIV,60,~,"Elliott (MID, ~)",2.1,0.5,1.567,4,6.268,3,0.0,6,9.402,7.834999999999999,2,3.134,0,0,0,0,?
286,Joseph,Gomez,DEF,LIV,68,vv,"Gomez (DEF, vv)",3.4,0.0,0.0,4,0.0,3,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
