id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw37Pts,gw38Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
630,Ethan,Nwaneri,MID,ARS,1,?,"Nwaneri (MID, ?)",1.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
9,Nicolas,Pépé,MID,ARS,0,?,"Pépé (MID, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
17,Nuno,Varela Tavares,DEF,ARS,0,?,"Tavares (DEF, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
20,Pablo,Marí Villar,DEF,ARS,0,?,"Pablo Marí (DEF, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
22,Lucas,Torreira di Pascua,MID,ARS,0,?,"Torreira (MID, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
24,Matt,Turner,GKP,ARS,0,?,"Turner (GKP, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
607,Matthew,Smith,MID,ARS,0,?,"Smith (MID, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
631,Lino,Sousa,DEF,ARS,0,?,"Sousa (DEF, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
655,Karl,Hein,GKP,ARS,0,?,"Hein (GKP, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
668,Amario,Cozier-Duberry,MID,ARS,0,?,"Cozier-Duberry (MID, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
685,Nathan,Butler-Oyedeji,FWD,ARS,0,?,"Butler-Oyedeji (FWD, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
751,Reuell,Walters,DEF,ARS,0,?,"Walters (DEF, ?)",0.0,0.0,0.0,6,0.0,8,0.0,6,0.0,0.0,2,0.0,0,0,0,0,?
46,Douglas Luiz,Soares de Paulo,MID,AVL,126,^,"Douglas Luiz (MID, ^)",3.6,4.8,4.0,-3,-0.75,-2,0.0,-3,-0.75,-0.75,2,8.0,0,0,0,0,?
39,Tyrone,Mings,DEF,AVL,128,vv,"Mings (DEF, vv)",3.9,4.4,4.067,-3,-0.7376444553725104,-2,-0.49176297024834026,-3,0.0,-0.6147037128104254,2,8.134,0,0,0,0,?
47,Jacob,Ramsey,MID,AVL,118,~,"Ramsey (MID, ~)",3.6,3.4,3.533,-3,-0.8491367110104727,-2,0.0,-3,-0.8491367110104727,-0.8491367110104727,2,7.066,0,0,0,0,?
44,Ezri,Konsa Ngoyo,DEF,AVL,107,v,"Konsa (DEF, v)",3.0,3.2,3.067,-3,-0.9781545484186501,-2,-0.6521030322791,-3,0.0,-0.8151287903488751,2,6.134,0,0,0,0,?
694,Alexandre,Moreno Lopera,DEF,AVL,71,v,"Álex Moreno (DEF, v)",3.9,3.0,3.6,-3,-0.8333333333333333,-2,-0.5555555555555556,-3,0.0,-0.6944444444444444,2,7.2,0,0,0,0,?
42,Emiliano,Buendía Stati,MID,AVL,115,~,"Buendía (MID, ~)",3.2,3.0,3.133,-3,-0.9575486753909991,-2,0.0,-3,-0.9575486753909991,-0.9575486753909991,2,6.266,0,0,0,0,?
31,Emiliano,Martínez Romero,GKP,AVL,130,v,"Martínez (GKP, v)",3.8,2.6,3.4,-3,-0.8823529411764706,-2,-0.5882352941176471,-3,0.0,-0.7352941176470589,2,6.8,0,0,0,0,?
37,John,McGinn,MID,AVL,87,v,"McGinn (MID, v)",2.7,2.6,2.667,-3,-1.124859392575928,-2,0.0,-3,-1.124859392575928,-1.124859392575928,2,5.334,0,0,0,0,?
40,Ollie,Watkins,FWD,AVL,166,v,"Watkins (FWD, v)",4.7,2.2,3.867,-3,-0.7757951900698216,-2,0.0,-3,-0.7757951900698216,-0.7757951900698216,2,7.734,0,0,0,0,?
538,Ashley,Young,DEF,AVL,87,v,"Young (DEF, v)",3.1,2.2,2.8,-3,-1.0714285714285714,-2,-0.7142857142857143,-3,0.0,-0.8928571428571428,2,5.6,0,0,0,0,?
45,Leon,Bailey,MID,AVL,97,^^,"Bailey (MID, ^^)",3.1,1.4,2.533,-3,-1.1843663639952626,-2,0.0,-3,-1.1843663639952626,-1.1843663639952626,2,5.066,0,0,0,0,?
479,Leander,Dendoncker,MID,AVL,36,vv,"Dendoncker (MID, vv)",1.6,1.4,1.533,-3,-1.9569471624266146,-2,0.0,-3,-1.9569471624266146,-1.9569471624266146,2,3.066,0,0,0,0,?
33,Lucas,Digne,DEF,AVL,48,vv,"Digne (DEF, vv)",1.8,0.8,1.467,-3,-2.044989775051125,-2,-1.3633265167007498,-3,0.0,-1.7041581458759372,2,2.934,0,0,0,0,?
34,Bertrand,Traoré,MID,AVL,20,vv,"Traoré (MID, vv)",2.5,0.6,1.867,-3,-1.6068559185859668,-2,0.0,-3,-1.6068559185859668,-1.6068559185859668,2,3.734,0,0,0,0,?
32,Calum,Chambers,DEF,AVL,13,vv,"Chambers (DEF, vv)",0.9,0.6,0.8,-3,-3.75,-2,-2.5,-3,0.0,-3.125,2,1.6,0,0,0,0,?
711,Jhon,Durán,FWD,AVL,10,^,"Durán (FWD, ^)",0.9,0.6,0.8,-3,-3.75,-2,0.0,-3,-3.75,-3.75,2,1.6,0,0,0,0,?
53,Boubacar,Kamara,MID,AVL,40,^^^,"Kamara (MID, ^^^)",1.8,0.4,1.333,-3,-2.2505626406601653,-2,0.0,-3,-2.2505626406601653,-2.2505626406601653,2,2.666,0,0,0,0,?
35,Robin,Olsen,GKP,AVL,10,vv,"Olsen (GKP, vv)",2.5,0.2,1.733,-3,-1.7311021350259663,-2,-1.154068090017311,-3,0.0,-1.4425851125216387,2,3.466,0,0,0,0,?
43,Matty,Cash,DEF,AVL,54,^^^,"Cash (DEF, ^^^)",2.2,0.2,1.533,-3,-1.9569471624266146,-2,-1.3046314416177431,-3,0.0,-1.6307893020221789,2,3.066,0,0,0,0,?
50,Diego Carlos,Santos Silva,DEF,AVL,4,^^^,"Diego Carlos (DEF, ^^^)",1.3,0.2,0.933,-3,-3.215434083601286,-2,-2.1436227224008575,-3,0.0,-2.679528403001072,2,1.866,0,0,0,0,?
29,Philippe,Coutinho Correia,MID,AVL,32,?,"Coutinho (MID, ?)",1.6,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
54,Cameron,Archer,FWD,AVL,6,?,"Archer (FWD, ?)",1.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
36,Morgan,Sanson,MID,AVL,2,?,"Sanson (MID, ?)",1.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
525,Ludwig,Augustinsson,DEF,AVL,2,?,"Augustinsson (DEF, ?)",0.7,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
38,Kortney,Hause,DEF,AVL,0,?,"Hause (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
41,Marvelous,Nakamba,MID,AVL,0,?,"Nakamba (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
49,Tim,Iroegbunam,MID,AVL,0,?,"Iroegbunam (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
51,Anwar,El Ghazi,MID,AVL,0,?,"El Ghazi (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
52,Keinan,Davis,FWD,AVL,0,?,"Davis (FWD, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
55,Jaden,Philogene-Bidace,MID,AVL,0,?,"Philogene-Bidace (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
56,Frédéric,Guilbert,DEF,AVL,0,?,"Guilbert (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
537,Kaine,Kesler Hayden,DEF,AVL,0,?,"Kesler Hayden (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
638,Lamare,Bogarde,DEF,AVL,0,?,"Bogarde (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
670,Filip,Marschall,GKP,AVL,0,?,"Marschall (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
672,Kadan,Young,MID,AVL,0,?,"Kadan Young (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
707,Viljami,Sinisalo,GKP,AVL,0,?,"Sinisalo (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
744,Sil,Swinkels,DEF,AVL,0,?,"Swinkels (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
745,Oliwier,Zych,GKP,AVL,0,?,"Zych (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
753,James,Wright,GKP,AVL,0,?,"Wright (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
754,Sebastian,Revan,DEF,AVL,0,?,"Revan (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
755,Travis,Patterson,MID,AVL,0,?,"Patterson (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
761,Tommi,O'Reilly,MID,AVL,0,?,"O'Reilly (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
586,Pervis,Estupiñán,DEF,BHA,123,^,"Estupiñán (DEF, ^)",3.8,5.7,4.433,3,13.299,3,13.299,6,0.0,13.299,3,13.299,0,0,0,0,?
102,Jason,Steele,GKP,BHA,58,vv,"Steele (GKP, vv)",4.8,5.0,4.867,3,14.600999999999999,3,14.600999999999999,6,0.0,14.600999999999999,3,14.601,0,0,0,0,?
123,Deniz,Undav,FWD,BHA,45,^^^,"Undav (FWD, ^^^)",2.4,4.7,3.167,3,9.501,3,0.0,6,19.002,14.2515,3,9.501,0,0,0,0,?
116,Alexis,Mac Allister,MID,BHA,132,~,"Mac Allister (MID, ~)",4.1,4.2,4.133,3,12.399000000000001,3,0.0,6,24.798000000000002,18.5985,3,12.399,0,0,0,0,?
104,Pascal,Groß,MID,BHA,143,~,"Groß (MID, ~)",4.2,3.7,4.033,3,12.099,3,0.0,6,24.198,18.1485,3,12.099,0,0,0,0,?
103,Danny,Welbeck,FWD,BHA,88,vv,"Welbeck (FWD, vv)",3.0,3.5,3.167,3,9.501,3,0.0,6,19.002,14.2515,3,9.501,0,0,0,0,?
125,Julio,Enciso,FWD,BHA,47,~,"Enciso (FWD, ~)",2.8,3.3,2.967,3,8.901,3,0.0,6,17.802,13.3515,3,8.901,0,0,0,0,?
106,Lewis,Dunk,DEF,BHA,110,v,"Dunk (DEF, v)",3.1,2.8,3.0,3,9.0,3,9.0,6,0.0,9.0,3,9.0,0,0,0,0,?
124,Kaoru,Mitoma,MID,BHA,130,~,"Mitoma (MID, ~)",4.3,2.7,3.767,3,11.301,3,0.0,6,22.602,16.9515,3,11.301,0,0,0,0,?
679,Facundo,Buonanotte,MID,BHA,23,vv,"Buonanotte (MID, vv)",2.3,2.7,2.433,3,7.2989999999999995,3,0.0,6,14.597999999999999,10.9485,3,7.299,0,0,0,0,?
120,Moisés,Caicedo Corozo,MID,BHA,75,~,"Caicedo (MID, ~)",2.2,2.0,2.133,3,6.399,3,0.0,6,12.798,9.5985,3,6.399,0,0,0,0,?
149,Billy,Gilmour,MID,BHA,19,^,"Gilmour (MID, ^)",1.6,2.0,1.733,3,5.199,3,0.0,6,10.398,7.7985,3,5.199,0,0,0,0,?
108,Adam,Webster,DEF,BHA,74,vv,"Webster (DEF, vv)",2.8,1.8,2.467,3,7.401,3,7.401,6,0.0,7.401,3,7.401,0,0,0,0,?
107,Solly,March,MID,BHA,147,vv,"March (MID, vv)",4.5,1.3,3.433,3,10.299,3,0.0,6,20.598,15.4485,3,10.299,0,0,0,0,?
559,Levi,Colwill,DEF,BHA,33,^,"Colwill (DEF, ^)",2.4,1.3,2.033,3,6.099,3,6.099,6,0.0,6.099,3,6.099,0,0,0,0,?
109,Joël,Veltman,DEF,BHA,94,vv,"Veltman (DEF, vv)",3.4,0.8,2.533,3,7.599,3,7.599,6,0.0,7.599,3,7.599,0,0,0,0,?
596,Evan,Ferguson,FWD,BHA,49,v,"Ferguson (FWD, v)",3.1,0.7,2.3,3,6.8999999999999995,3,0.0,6,13.799999999999999,10.35,3,6.9,0,0,0,0,?
719,Yasin,Ayari,MID,BHA,2,vv,"Ayari (MID, vv)",1.0,0.2,0.733,3,2.199,3,0.0,6,4.398,3.2984999999999998,3,2.199,0,0,0,0,?
762,Cameron,Peupion,MID,BHA,1,^^^,"Peupion (MID, ^^^)",1.0,0.2,0.733,3,2.199,3,0.0,6,4.398,3.2984999999999998,3,2.199,0,0,0,0,?
736,Odeluga,Offiah,DEF,BHA,1,vv,"Offiah (DEF, vv)",0.5,0.2,0.4,3,1.2000000000000002,3,1.2000000000000002,6,0.0,1.2000000000000002,3,1.2,0,0,0,0,?
113,Robert,Sánchez,GKP,BHA,82,vv,"Sánchez (GKP, vv)",3.6,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
101,Adam,Lallana,MID,BHA,47,?,"Lallana (MID, ?)",2.9,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
119,Jeremy,Sarmiento Morante,MID,BHA,16,?,"Sarmiento (MID, ?)",1.8,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
118,Enock,Mwepu,MID,BHA,11,?,"Mwepu (MID, ?)",1.8,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
114,Tariq,Lamptey,DEF,BHA,23,?,"Lamptey (DEF, ?)",1.1,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
651,Andrew,Moran,MID,BHA,1,?,"Moran (MID, ?)",1.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
115,Steven,Alzate,MID,BHA,0,?,"Alzate (MID, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
117,Jakub,Moder,MID,BHA,0,?,"Moder (MID, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
121,Taylor,Richards,MID,BHA,0,?,"Richards (MID, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
122,Haydon,Roberts,DEF,BHA,0,?,"Roberts (DEF, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
126,Kacper,Kozłowski,MID,BHA,0,?,"Kozłowski (MID, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
542,Kjell,Scherpen,GKP,BHA,0,?,"Scherpen (GKP, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
543,Matt,Clarke,DEF,BHA,0,?,"Clarke (DEF, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
640,Ed,Turns,DEF,BHA,0,?,"Turns (DEF, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
652,James,Furlong,DEF,BHA,0,?,"Furlong (DEF, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
677,Jack,Hinshelwood,MID,BHA,0,?,"Hinshelwood (MID, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
756,Tom,McGill,GKP,BHA,0,?,"McGill (GKP, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
765,Imari,Samuels,DEF,BHA,0,?,"Samuels (DEF, ?)",0.0,0.0,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
544,Jan Paul,van Hecke,DEF,BHA,3,vvv,"Van Hecke (DEF, vvv)",0.6,-0.2,0.0,3,0.0,3,0.0,6,0.0,0.0,3,0.0,0,0,0,0,?
64,Jefferson,Lerma Solís,MID,BOU,97,v,"Lerma (MID, v)",2.8,4.4,3.333,-1,-0.3000300030003,-1,0.0,-3,-0.9000900090009001,-0.6000600060006,2,6.666,0,0,0,0,?
66,Dominic,Solanke,FWD,BOU,127,v,"Solanke (FWD, v)",4.1,3.8,4.0,-1,-0.25,-1,0.0,-3,-0.75,-0.5,2,8.0,0,0,0,0,?
574,Norberto,Murara Neto,GKP,BOU,90,vv,"Neto (GKP, vv)",3.5,3.0,3.333,-1,-0.3000300030003,-1,-0.3000300030003,-3,0.0,-0.3000300030003,2,6.666,0,0,0,0,?
718,Matías,Viña,DEF,BOU,26,~,"Viña (DEF, ~)",2.6,3.0,2.733,-1,-0.3658982802780827,-1,-0.3658982802780827,-3,0.0,-0.3658982802780827,2,5.466,0,0,0,0,?
535,Marcus,Tavernier,MID,BOU,94,vv,"Tavernier (MID, vv)",4.1,2.6,3.6,-1,-0.2777777777777778,-1,0.0,-3,-0.8333333333333333,-0.5555555555555556,2,7.2,0,0,0,0,?
70,Philip,Billing,MID,BOU,124,vv,"Billing (MID, vv)",3.5,2.6,3.2,-1,-0.3125,-1,0.0,-3,-0.9375,-0.625,2,6.4,0,0,0,0,?
73,Lloyd,Kelly,DEF,BOU,56,vv,"Kelly (DEF, vv)",2.7,2.6,2.667,-1,-0.3749531308586427,-1,-0.3749531308586427,-3,0.0,-0.3749531308586427,2,5.334,0,0,0,0,?
69,Ryan,Christie,MID,BOU,60,^,"Christie (MID, ^)",2.0,2.6,2.2,-1,-0.45454545454545453,-1,0.0,-3,-1.3636363636363635,-0.9090909090909091,2,4.4,0,0,0,0,?
505,Joe,Rothwell,MID,BOU,33,~,"Rothwell (MID, ~)",1.6,1.8,1.667,-1,-0.5998800239952009,-1,0.0,-3,-1.799640071985603,-1.1997600479904018,2,3.334,0,0,0,0,?
705,Dango,Ouattara,MID,BOU,46,~,"Ouattara (MID, ~)",2.7,1.6,2.333,-1,-0.4286326618088298,-1,0.0,-3,-1.2858979854264894,-0.8572653236176596,2,4.666,0,0,0,0,?
576,Marcos,Senesi,DEF,BOU,66,vv,"Senesi (DEF, vv)",2.3,1.4,2.0,-1,-0.5,-1,-0.5,-3,0.0,-0.5,2,4.0,0,0,0,0,?
75,Jaidon,Anthony,MID,BOU,58,v,"Anthony (MID, v)",2.1,1.4,1.867,-1,-0.5356186395286556,-1,0.0,-3,-1.6068559185859668,-1.0712372790573113,2,3.734,0,0,0,0,?
71,Chris,Mepham,DEF,BOU,43,vv,"Mepham (DEF, vv)",1.7,1.4,1.6,-1,-0.625,-1,-0.625,-3,0.0,-0.625,2,3.2,0,0,0,0,?
714,Antoine,Semenyo,FWD,BOU,18,vv,"Semenyo (FWD, vv)",1.6,1.4,1.533,-1,-0.6523157208088716,-1,0.0,-3,-1.9569471624266146,-1.3046314416177431,2,3.066,0,0,0,0,?
57,Adam,Smith,DEF,BOU,71,v,"Smith (DEF, v)",2.0,1.0,1.667,-1,-0.5998800239952009,-1,-0.5998800239952009,-3,0.0,-0.5998800239952009,2,3.334,0,0,0,0,?
67,Lewis,Cook,MID,BOU,50,~,"Cook (MID, ~)",1.9,0.8,1.533,-1,-0.6523157208088716,-1,0.0,-3,-1.9569471624266146,-1.3046314416177431,2,3.066,0,0,0,0,?
62,Kieffer,Moore,FWD,BOU,55,vv,"Moore (FWD, vv)",2.2,0.6,1.667,-1,-0.5998800239952009,-1,0.0,-3,-1.799640071985603,-1.1997600479904018,2,3.334,0,0,0,0,?
722,Illia,Zabarnyi,DEF,BOU,3,~,"Zabarnyi (DEF, ~)",1.0,0.4,0.8,-1,-1.25,-1,-1.25,-3,0.0,-1.25,2,1.6,0,0,0,0,?
60,David,Brooks,MID,BOU,3,^^^,"Brooks (MID, ^^^)",0.8,0.2,0.6,-1,-1.6666666666666667,-1,0.0,-3,-5.0,-3.3333333333333335,2,1.2,0,0,0,0,?
65,Jack,Stacey,DEF,BOU,6,vv,"Stacey (DEF, vv)",0.6,0.2,0.467,-1,-2.141327623126338,-1,-2.141327623126338,-3,0.0,-2.141327623126338,2,0.934,0,0,0,0,?
76,Jordan,Zemura,DEF,BOU,47,?,"Zemura (DEF, ?)",2.5,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
72,Mark,Travers,GKP,BOU,25,?,"Travers (GKP, ?)",2.3,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
404,Jack,Stephens,DEF,BOU,35,vv,"Stephens (DEF, vv)",2.1,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
723,Hamed,Traorè,MID,BOU,14,?,"H.Traorè (MID, ?)",2.0,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
68,Ben,Pearson,MID,BOU,9,?,"Pearson (MID, ?)",1.3,0.0,0.0,-1,-inf,-1,0.0,-3,-inf,-inf,2,0.0,0,0,0,0,?
59,Ryan,Fredericks,DEF,BOU,12,?,"Fredericks (DEF, ?)",1.0,0.0,0.0,-1,-inf,-1,-inf,-3,0.0,-inf,2,0.0,0,0,0,0,?
