id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,tot_MP,tot_GS,tot_GC,tot_OG,tot_A,tot_CS,tot_S,tot_PS,tot_PM,tot_YC,tot_RC,tot_BP,tot_DC,fxtrs_plyd,fxtrs_not_plyd,med_formPts,MedAbsDev(formPts),avg_formPts,MeanAbsDev(formPts),StdDev(formPts),med_formMP,MedAbsDev(formMP),avg_formMP,MeanAbsDev(formMP),StdDev(formMP),med_formGS,MedAbsDev(formGS),avg_formGS,MeanAbsDev(formGS),StdDev(formGS),med_formGC,MedAbsDev(formGC),avg_formGC,MeanAbsDev(formGC),StdDev(formGC),med_formOG,MedAbsDev(formOG),avg_formOG,MeanAbsDev(formOG),StdDev(formOG),med_formA,MedAbsDev(formA),avg_formA,MeanAbsDev(formA),StdDev(formA),med_formCS,MedAbsDev(formCS),avg_formCS,MeanAbsDev(formCS),StdDev(formCS),med_formS,MedAbsDev(formS),avg_formS,MeanAbsDev(formS),StdDev(formS),med_formPS,MedAbsDev(formPS),avg_formPS,MeanAbsDev(formPS),StdDev(formPS),med_formPM,MedAbsDev(formPM),avg_formPM,MeanAbsDev(formPM),StdDev(formPM),med_formYC,MedAbsDev(formYC),avg_formYC,MeanAbsDev(formYC),StdDev(formYC),med_formRC,MedAbsDev(formRC),avg_formRC,MeanAbsDev(formRC),StdDev(formRC),med_formBP,MedAbsDev(formBP),avg_formBP,MeanAbsDev(formBP),StdDev(formBP),med_formDC,MedAbsDev(formDC),avg_formDC,MeanAbsDev(formDC),StdDev(formDC),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_MP/fxtr,MedAbsDev(MP/fxtr),avg_MP/fxtr,MeanAbsDev(MP/fxtr),StdDev(MP/fxtr),med_GS/fxtr,MedAbsDev(GS/fxtr),avg_GS/fxtr,MeanAbsDev(GS/fxtr),StdDev(GS/fxtr),med_GC/fxtr,MedAbsDev(GC/fxtr),avg_GC/fxtr,MeanAbsDev(GC/fxtr),StdDev(GC/fxtr),med_OG/fxtr,MedAbsDev(OG/fxtr),avg_OG/fxtr,MeanAbsDev(OG/fxtr),StdDev(OG/fxtr),med_A/fxtr,MedAbsDev(A/fxtr),avg_A/fxtr,MeanAbsDev(A/fxtr),StdDev(A/fxtr),med_CS/fxtr,MedAbsDev(CS/fxtr),avg_CS/fxtr,MeanAbsDev(CS/fxtr),StdDev(CS/fxtr),med_S/fxtr,MedAbsDev(S/fxtr),avg_S/fxtr,MeanAbsDev(S/fxtr),StdDev(S/fxtr),med_PS/fxtr,MedAbsDev(PS/fxtr),avg_PS/fxtr,MeanAbsDev(PS/fxtr),StdDev(PS/fxtr),med_PM/fxtr,MedAbsDev(PM/fxtr),avg_PM/fxtr,MeanAbsDev(PM/fxtr),StdDev(PM/fxtr),med_YC/fxtr,MedAbsDev(YC/fxtr),avg_YC/fxtr,MeanAbsDev(YC/fxtr),StdDev(YC/fxtr),med_RC/fxtr,MedAbsDev(RC/fxtr),avg_RC/fxtr,MeanAbsDev(RC/fxtr),StdDev(RC/fxtr),med_BP/fxtr,MedAbsDev(BP/fxtr),avg_BP/fxtr,MeanAbsDev(BP/fxtr),StdDev(BP/fxtr),med_DC/fxtr,MedAbsDev(DC/fxtr),avg_DC/fxtr,MeanAbsDev(DC/fxtr),StdDev(DC/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),med_MP/fxtr_plyd,MedAbsDev(MP/fxtr_plyd),avg_MP/fxtr_plyd,MeanAbsDev(MP/fxtr_plyd),StdDev(MP/fxtr_plyd),med_GS/fxtr_plyd,MedAbsDev(GS/fxtr_plyd),avg_GS/fxtr_plyd,MeanAbsDev(GS/fxtr_plyd),StdDev(GS/fxtr_plyd),med_GC/fxtr_plyd,MedAbsDev(GC/fxtr_plyd),avg_GC/fxtr_plyd,MeanAbsDev(GC/fxtr_plyd),StdDev(GC/fxtr_plyd),med_OG/fxtr_plyd,MedAbsDev(OG/fxtr_plyd),avg_OG/fxtr_plyd,MeanAbsDev(OG/fxtr_plyd),StdDev(OG/fxtr_plyd),med_A/fxtr_plyd,MedAbsDev(A/fxtr_plyd),avg_A/fxtr_plyd,MeanAbsDev(A/fxtr_plyd),StdDev(A/fxtr_plyd),med_CS/fxtr_plyd,MedAbsDev(CS/fxtr_plyd),avg_CS/fxtr_plyd,MeanAbsDev(CS/fxtr_plyd),StdDev(CS/fxtr_plyd),med_S/fxtr_plyd,MedAbsDev(S/fxtr_plyd),avg_S/fxtr_plyd,MeanAbsDev(S/fxtr_plyd),StdDev(S/fxtr_plyd),med_PS/fxtr_plyd,MedAbsDev(PS/fxtr_plyd),avg_PS/fxtr_plyd,MeanAbsDev(PS/fxtr_plyd),StdDev(PS/fxtr_plyd),med_PM/fxtr_plyd,MedAbsDev(PM/fxtr_plyd),avg_PM/fxtr_plyd,MeanAbsDev(PM/fxtr_plyd),StdDev(PM/fxtr_plyd),med_YC/fxtr_plyd,MedAbsDev(YC/fxtr_plyd),avg_YC/fxtr_plyd,MeanAbsDev(YC/fxtr_plyd),StdDev(YC/fxtr_plyd),med_RC/fxtr_plyd,MedAbsDev(RC/fxtr_plyd),avg_RC/fxtr_plyd,MeanAbsDev(RC/fxtr_plyd),StdDev(RC/fxtr_plyd),med_BP/fxtr_plyd,MedAbsDev(BP/fxtr_plyd),avg_BP/fxtr_plyd,MeanAbsDev(BP/fxtr_plyd),StdDev(BP/fxtr_plyd),med_DC/fxtr_plyd,MedAbsDev(DC/fxtr_plyd),avg_DC/fxtr_plyd,MeanAbsDev(DC/fxtr_plyd),StdDev(DC/fxtr_plyd),x(med_formPts),x(MedAbsDev(formPts)),x(avg_formPts),x(MeanAbsDev(formPts)),x(StdDev(formPts)),x(med_pts/fxtr),x(MedAbsDev(pts/fxtr)),x(avg_pts/fxtr),x(MeanAbsDev(pts/fxtr)),x(StdDev(pts/fxtr)),x(med_pts/fxtr_plyd),x(MedAbsDev(pts/fxtr_plyd)),x(avg_pts/fxtr_plyd),x(MeanAbsDev(pts/fxtr_plyd)),x(StdDev(pts/fxtr_plyd)),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw15Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
22,Mikel,Merino Zazón,MID,ARS,?,"Merino (MID, ?)",50,680,3,5,0,3,3,0,0,0,0,0,4,67,13,1,7.0,2.0,8.0,3.0,3.3166247903554,90.0,0.0,89.25,1.125,1.299038105676658,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.375,0.4330127018922193,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.5,7.5,2.0,2.29128784747792,2.0,1.0,3.5714285714285716,2.877551020408163,3.599886619529758,45.0,37.5,48.57142857142857,32.08163265306123,35.019819461299925,0.0,0.0,0.21428571428571427,0.336734693877551,0.41032590332414487,0.0,0.0,0.35714285714285715,0.5102040816326531,0.6102859818083951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.336734693877551,0.41032590332414487,0.0,0.0,0.21428571428571427,0.3367346938775511,0.41032590332414487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4897959183673469,0.6998542122237652,4.5,2.5,4.785714285714286,2.7857142857142856,3.320468371191274,3.0,2.0,3.8461538461538463,2.8875739644970415,3.591574624593462,45.0,37.0,52.30769230769231,31.10059171597633,33.545341566727295,0.0,0.0,0.23076923076923078,0.3550295857988166,0.42132504423474315,0.0,0.0,0.38461538461538464,0.5325443786982249,0.6249260311258431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.35502958579881655,0.42132504423474315,0.0,0.0,0.23076923076923078,0.3550295857988166,0.42132504423474315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.5207100591715976,0.72160242458822,5.0,2.0,5.153846153846154,2.650887573964497,3.158533102715048,9.833333333333334,3.75,9.232038387201957,5.719306908729238,6.000551538475618,1.5182372542187894,1.0883361101432851,3.8306521635412247,4.594609151224015,5.588767059191348,1.6015705875521227,0.9990227257151032,4.118303432041715,4.757243620414907,5.665884956293183,1,1.6391634886791544,0,0.0,2,1.7600897231395194,1.7139000117071987,1,0,0,0,?
16,Bukayo,Saka,MID,ARS,?,"Saka (MID, ?)",60,890,4,5,0,1,5,0,0,0,0,0,5,78,12,2,5.5,1.0,6.75,2.625,3.112474899497183,90.0,0.0,74.75,22.875,26.413774815425377,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.125,1.299038105676658,8.0,4.5,8.25,4.75,4.815340071064556,3.5,2.5,4.285714285714286,2.6122448979591835,3.216665785485058,79.5,10.5,63.57142857142857,27.408163265306122,32.3788164561653,0.0,0.0,0.2857142857142857,0.40816326530612246,0.45175395145262565,0.0,0.0,0.35714285714285715,0.510204081632653,0.6102859818083951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.35714285714285715,0.4591836734693876,0.47915742374995485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.6122448979591837,0.8949974347244047,4.5,2.5,5.571428571428571,3.4489795918367343,4.2378277069118075,4.5,1.5,5.0,2.3333333333333335,2.9154759474226504,90.0,0.0,74.16666666666667,18.472222222222218,20.91185203552176,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.4166666666666667,0.5555555555555555,0.6400954789890506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.15277777777777776,0.2763853991962833,0.0,0.0,0.4166666666666667,0.48611111111111116,0.4930066485916347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6944444444444445,0.9537935951882998,5.0,2.0,6.5,3.25,3.8622100754188224,5.833333333333333,3.25,7.0350884593587235,6.062062634615674,6.4531420319918675,2.510254315197437,0.8473028545308259,4.7304530235239275,4.647082804153115,5.724975512041389,2.833333333333333,0.3333333333333333,5.481476791641488,4.887221797057589,5.780497987027616,1,2.604399076811973,0,0.0,2,2.698543838426509,2.6625837393525127,1,0,0,0,?
20,Leandro,Trossard,MID,ARS,?,"Trossard (MID, ?)",52,719,3,5,0,3,4,0,0,0,0,0,6,38,10,4,4.5,4.5,5.25,5.25,5.356071321407137,38.5,38.5,41.75,41.75,42.00223208354527,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5,2.5,3.0,3.0,3.082207001484488,2.5,2.5,3.7142857142857144,3.2040816326530615,3.880879344916035,75.5,14.5,51.357142857142854,37.16326530612245,38.846965578972544,0.0,0.0,0.21428571428571427,0.336734693877551,0.410325903324145,0.0,0.0,0.35714285714285715,0.5102040816326529,0.6102859818083951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.336734693877551,0.410325903324145,0.0,0.0,0.2857142857142857,0.4081632653061224,0.45175395145262565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.673469387755102,0.82065180664829,2.5,2.5,2.7142857142857144,2.4285714285714284,2.6840420325794194,3.5,2.0,5.2,3.2399999999999998,3.655133376499413,81.5,8.0,71.9,19.159999999999997,25.212893526923878,0.0,0.0,0.3,0.42000000000000004,0.45825756949558405,0.0,0.0,0.5,0.6,0.6708203932499369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.42000000000000004,0.45825756949558405,0.0,0.0,0.4,0.4800000000000001,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8400000000000001,0.9165151389911681,4.0,2.0,3.8,2.04,2.4413111231467406,4.600467888440968,4.600467888440968,5.474810352069477,5.849810352069477,6.040833440962598,2.092227435257636,0.8724820170354513,3.7411245267270776,4.847907878801675,5.690417343344543,2.4706411640312256,0.7500923691352843,5.635801282188149,5.509767802915635,6.020649060646216,1,2.1891698815949083,0,0.0,2,2.2861123279321807,2.249083608383905,1,0,0,0,?
21,Declan,Rice,MID,ARS,?,"Rice (MID, ?)",78,1155,2,7,0,5,7,0,0,0,1,0,10,125,14,0,3.5,1.0,3.75,1.25,1.479019945774904,90.0,0.0,88.0,3.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.0,10.25,2.625,3.112474899497183,5.0,2.0,5.571428571428571,2.7142857142857144,3.3533413126587153,90.0,0.0,82.5,9.642857142857142,17.298843892006193,0.0,0.0,0.14285714285714285,0.24489795918367344,0.34992710611188266,0.0,0.0,0.5,0.5714285714285714,0.6267831705280087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.45918367346938765,0.47915742374995485,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9183673469387753,1.0973065354098013,9.0,4.0,8.928571428571429,4.081632653061225,4.949232057520002,5.0,2.0,5.571428571428571,2.7142857142857144,3.3533413126587153,90.0,0.0,82.5,9.642857142857142,17.298843892006193,0.0,0.0,0.14285714285714285,0.24489795918367344,0.34992710611188266,0.0,0.0,0.5,0.5714285714285714,0.6267831705280087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.45918367346938765,0.47915742374995485,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9183673469387753,1.0973065354098013,9.0,4.0,8.928571428571429,4.081632653061225,4.949232057520002,3.9166666666666665,0.16666666666666666,4.4107218260518595,2.7057966343771866,3.079042815817057,4.0,1.1666666666666665,6.242844607330759,5.259050475164584,6.3424370822587,4.0,1.1666666666666665,6.242844607330759,5.259050475164584,6.3424370822587,1,4.12962962962963,0,0.0,2,4.2592592592592595,4.2097451466898015,1,0,0,0,?
7,Riccardo,Calafiori,DEF,ARS,?,"Calafiori (DEF, ?)",70,1081,1,6,0,2,8,0,0,0,4,0,4,72,14,0,1.5,1.0,2.5,2.25,2.692582403567252,90.0,0.0,78.75,16.875,19.48557158514987,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.75,0.82915619758885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,8.0,1.0,7.5,1.5,1.6583123951777,5.5,3.5,5.0,3.142857142857143,3.9641248358604595,77.5,12.5,77.21428571428571,11.5,13.34797240583523,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.42857142857142855,0.5510204081632654,0.6226998490772391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.26530612244897955,0.5150787536377127,1.0,0.0,0.5714285714285714,0.4897959183673469,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4081632653061224,0.45175395145262565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.44897959183673464,0.5890150893739516,5.0,2.0,5.142857142857143,2.0204081632653064,2.4743582965269675,5.5,3.5,5.0,3.142857142857143,3.9641248358604595,77.5,12.5,77.21428571428571,11.5,13.34797240583523,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.42857142857142855,0.5510204081632654,0.6226998490772391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.26530612244897955,0.5150787536377127,1.0,0.0,0.5714285714285714,0.4897959183673469,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4081632653061224,0.45175395145262565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.44897959183673464,0.5890150893739516,5.0,2.0,5.142857142857143,2.0204081632653064,2.4743582965269675,3.35,0.45,3.8690953015332465,3.3974983338208906,3.836642457099817,6.717449738939574,0.8427679661618425,5.668552399956553,5.524342728315159,7.365137855259571,6.717449738939574,0.8427679661618425,5.668552399956553,5.524342728315159,7.365137855259571,1,6.811090624068667,2,6.904731509197761,0,0.0,6.868963873815073,1,0,0,0,?
26,Martín,Zubimendi Ibáñez,MID,ARS,?,"Zubimendi (MID, ?)",53,1173,2,7,0,1,8,0,0,0,3,0,4,111,14,0,2.5,1.5,2.5,1.5,1.8027756377319946,90.0,0.0,81.5,12.75,14.722431864335457,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,9.5,1.0,8.5,2.25,2.692582403567252,3.0,1.0,3.7857142857142856,2.265306122448979,3.6679805932765053,90.0,0.0,83.78571428571429,8.877551020408161,11.314835845211437,0.0,0.0,0.14285714285714285,0.26530612244897955,0.5150787536377127,0.0,0.0,0.5,0.5714285714285714,0.6267831705280087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,1.0,0.0,0.5714285714285714,0.4897959183673469,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.336734693877551,0.41032590332414487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48979591836734687,0.7953949089757173,8.5,3.0,7.928571428571429,3.081632653061224,3.6344440666310147,3.0,1.0,3.7857142857142856,2.265306122448979,3.6679805932765053,90.0,0.0,83.78571428571429,8.877551020408161,11.314835845211437,0.0,0.0,0.14285714285714285,0.26530612244897955,0.5150787536377127,0.0,0.0,0.5,0.5714285714285714,0.6267831705280087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,1.0,0.0,0.5714285714285714,0.4897959183673469,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.336734693877551,0.41032590332414487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.48979591836734687,0.7953949089757173,8.5,3.0,7.928571428571429,3.081632653061224,3.6344440666310147,3.083333333333333,0.6666666666666666,3.970641164031225,3.1943488169895478,3.5711502482942534,4.416666666666666,0.5,4.747918712791383,3.9758890152166098,6.0898134130903205,4.416666666666666,0.5,4.747918712791383,3.9758890152166098,6.0898134130903205,1,4.472222222222221,0,0.0,2,4.527777777777777,4.506557443819437,1,0,0,0,?
725,Piero,Hincapié,DEF,ARS,?,"Hincapie (DEF, ?)",13,293,0,2,0,0,1,0,0,0,1,0,0,22,5,9,1.5,1.0,2.75,2.625,3.112474899497183,88.5,1.5,66.75,33.375,38.557586802080856,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.5,2.75,3.570714214271425,0.0,0.0,0.9285714285714286,1.1938775510204083,2.051629516620725,0.0,0.0,20.928571428571427,29.173469387755112,35.881679140742335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.24489795918367344,0.34992710611188266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.13265306122448978,0.25753937681885636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.469387755102041,3.1331017427801875,1.0,0.0,2.6,2.16,2.727636339397171,87.0,3.0,58.6,36.480000000000004,37.38234877585944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48,0.48989794855663565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.4,3.5200000000000005,3.8781438859330635,2.9142055314849022,1.0373738086516666,3.103062045920788,3.299045418145604,3.813713174803527,0.0,0.0,0.9610975896285554,1.8591336313982434,2.7418020795031737,3.128926091293762,1.1932966343771865,2.256189668329717,3.203530843914911,3.690834925848772,1,0.0,2,0.0,0,0.0,0.0,1,0,0,0,?
266,Eberechi,Eze,MID,ARS,?,"Eze (MID, ?)",64,890,4,5,0,3,6,0,0,0,0,0,6,61,13,1,2.0,0.5,6.25,6.875,7.949056547792323,79.0,9.5,69.25,20.125,24.33490291741473,0.0,0.0,0.75,1.125,1.299038105676658,1.0,0.0,0.75,0.375,0.4330127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.125,1.299038105676658,6.0,0.5,6.25,0.875,1.0897247358851685,3.0,1.5,4.571428571428571,3.530612244897959,5.052782623950684,74.5,13.0,63.57142857142857,23.26530612244898,27.884235909289284,0.0,0.0,0.2857142857142857,0.4897959183673469,0.7953949089757174,0.0,0.0,0.35714285714285715,0.45918367346938765,0.4791574237499549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.3367346938775511,0.41032590332414504,0.0,0.0,0.42857142857142855,0.489795918367347,0.49487165930539345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7346938775510204,1.049781318335648,5.0,1.0,4.357142857142857,1.8775510204081631,2.2553790576924206,3.0,1.0,4.923076923076923,3.585798816568047,5.075757441945729,78.0,9.0,68.46153846153847,18.28402366863905,22.417765567017412,0.0,0.0,0.3076923076923077,0.5207100591715976,0.8213137116947163,0.0,0.0,0.38461538461538464,0.47337278106508873,0.48650425541051995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.3550295857988166,0.4213250442347432,0.0,0.0,0.46153846153846156,0.4970414201183432,0.4985185152621432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.7810650887573966,1.08240363688233,5.0,1.0,4.6923076923076925,1.6094674556213016,1.9761896274869428,2.749467333078978,0.5082469842646232,7.09222576913027,7.39325331549687,8.509146159844537,2.4882929689659727,0.6126106408262516,5.099500642571546,5.52039585762017,7.695197848159181,2.5613983782833794,0.5888048871855149,5.4713222482112345,5.697996263626989,7.797286617129419,1,2.5563608179466675,0,0.0,2,2.624428666927362,2.5984290621578316,1,0,0,0,?
