home_attAdv,home_defAdv,home_fplAdv,home_team,away_team,away_fplAdv,away_defAdv,away_attAdv
-2,-2,-1,AVL,ARS,1,2,2
-3,-3,-5,BOU,CHE,5,3,3
0,7,5,EVE,NFO,-5,0,-7
4,5,4,MCI,SUN,-4,-4,-5
7,3,6,NEW,BUR,-6,-7,-3
7,0,1,TOT,BRE,-1,-7,0
2,-3,-3,LEE,LIV,3,-2,3
6,5,4,BHA,WHU,-4,-6,-5
-4,4,-3,FUL,CRY,3,4,-4
-6,-5,-6,WOL,MUN,6,6,5
